query_id,top1_id,sim1,top2_id,sim2,top3_id,sim3,found_in_top3?
id_2798,id_2798,0.9934,id_233,0.9928,id_610,0.9925,True
id_2798,id_4541,0.9928,id_4855,0.9921,id_4118,0.9920,False
id_2798,id_2798,0.9932,id_233,0.9915,id_3161,0.9908,True
id_2798,id_2798,0.9928,id_3161,0.9923,id_2947,0.9919,True
id_2798,id_2798,0.9916,id_233,0.9909,id_4157,0.9902,True
id_2798,id_2798,0.9945,id_233,0.9935,id_4583,0.9930,True
id_2798,id_904,0.9909,id_3623,0.9908,id_8975,0.9907,False
id_2798,id_475,0.9914,id_5869,0.9910,id_2287,0.9910,False
id_2801,id_7174,0.9942,id_5273,0.9936,id_397,0.9935,False
id_2801,id_2801,0.9945,id_9517,0.9924,id_4910,0.9923,True
id_2801,id_2801,0.9928,id_8610,0.9913,id_738,0.9910,True
id_2801,id_56,0.9936,id_4177,0.9934,id_4463,0.9932,False
id_2801,id_2801,0.9938,id_8610,0.9911,id_1312,0.9904,True
id_2801,id_2801,0.9946,id_4463,0.9920,id_5273,0.9915,True
id_2801,id_2801,0.9959,id_4463,0.9942,id_4138,0.9936,True
id_2801,id_2801,0.9953,id_7888,0.9934,id_7174,0.9934,True
id_2802,id_7363,0.9919,id_2802,0.9916,id_7709,0.9914,True
id_2802,id_2802,0.9918,id_233,0.9916,id_2128,0.9911,True
id_2802,id_3963,0.9922,id_2246,0.9918,id_1853,0.9917,False
id_2802,id_2802,0.9937,id_2128,0.9935,id_1268,0.9934,True
id_2802,id_2802,0.9950,id_3299,0.9940,id_1127,0.9939,True
id_2802,id_1465,0.9934,id_168,0.9933,id_5486,0.9929,False
id_2802,id_1268,0.9932,id_2802,0.9926,id_6466,0.9922,True
id_2802,id_2802,0.9932,id_3936,0.9927,id_2128,0.9919,True
id_2802,id_2802,0.9955,id_1153,0.9943,id_8682,0.9936,True
id_2802,id_1465,0.9936,id_891,0.9933,id_65,0.9932,False
id_2802,id_2802,0.9936,id_3430,0.9923,id_1153,0.9923,True
id_2802,id_2802,0.9941,id_1153,0.9931,id_5397,0.9928,True
id_2802,id_2802,0.9948,id_2128,0.9939,id_4820,0.9938,True
id_2802,id_5397,0.9932,id_2802,0.9930,id_3792,0.9930,True
id_2802,id_2802,0.9944,id_9816,0.9935,id_3350,0.9935,True
id_2802,id_1465,0.9936,id_5397,0.9935,id_1168,0.9933,False
id_2802,id_2947,0.9931,id_891,0.9928,id_2802,0.9927,True
id_2802,id_2987,0.9947,id_4659,0.9943,id_2802,0.9941,True
id_2802,id_5305,0.9898,id_6741,0.9898,id_6821,0.9891,False
id_2802,id_1597,0.9920,id_255,0.9919,id_6013,0.9917,False
id_2802,id_2802,0.9952,id_3430,0.9937,id_2128,0.9933,True
id_2802,id_1434,0.9948,id_6013,0.9948,id_2802,0.9945,True
id_2802,id_2802,0.9949,id_3430,0.9942,id_5593,0.9933,True
id_2802,id_2802,0.9942,id_4619,0.9933,id_9046,0.9933,True
id_2802,id_2802,0.9942,id_4063,0.9938,id_2104,0.9938,True
id_2802,id_2802,0.9962,id_3936,0.9946,id_4353,0.9945,True
id_2802,id_2802,0.9950,id_3299,0.9933,id_2104,0.9932,True
id_2802,id_2802,0.9937,id_5593,0.9927,id_1168,0.9925,True
id_2802,id_5222,0.9926,id_7090,0.9925,id_5794,0.9924,False
id_2802,id_1026,0.9928,id_1027,0.9927,id_2128,0.9923,False
id_2802,id_2802,0.9944,id_1026,0.9941,id_2128,0.9941,True
id_2802,id_2802,0.9953,id_2383,0.9937,id_2415,0.9936,True
id_2802,id_6423,0.9929,id_2802,0.9928,id_6077,0.9927,True
id_2802,id_10471,0.9936,id_4165,0.9931,id_6013,0.9930,False
id_2802,id_2802,0.9925,id_3430,0.9921,id_2646,0.9917,True
id_2802,id_3430,0.9912,id_6319,0.9908,id_2902,0.9907,False
id_2809,id_2809,0.9935,id_5836,0.9932,id_6476,0.9930,True
id_2809,id_2809,0.9928,id_4835,0.9924,id_2216,0.9920,True
id_2809,id_2809,0.9924,id_5836,0.9922,id_2287,0.9918,True
id_2809,id_2478,0.9944,id_5836,0.9938,id_5441,0.9936,False
id_2809,id_2809,0.9927,id_6775,0.9916,id_3519,0.9911,True
id_2809,id_4835,0.9944,id_5726,0.9943,id_5441,0.9942,False
id_2809,id_3430,0.9925,id_5467,0.9922,id_6213,0.9921,False
id_2809,id_2809,0.9942,id_6476,0.9936,id_7522,0.9934,True
id_2809,id_596,0.9942,id_5827,0.9941,id_8423,0.9940,False
id_2832,id_6582,0.9925,id_2832,0.9925,id_346,0.9924,True
id_2832,id_9524,0.9934,id_10206,0.9931,id_9353,0.9929,False
id_2832,id_2832,0.9942,id_346,0.9924,id_9447,0.9919,True
id_2832,id_5548,0.9907,id_541,0.9902,id_528,0.9899,False
id_2832,id_2832,0.9949,id_346,0.9941,id_6430,0.9935,True
id_2832,id_2842,0.9930,id_4177,0.9923,id_3623,0.9923,False
id_2832,id_541,0.9928,id_2832,0.9928,id_4138,0.9926,True
id_2832,id_2520,0.9891,id_7069,0.9889,id_8818,0.9889,False
id_2832,id_5548,0.9915,id_528,0.9911,id_4667,0.9910,False
id_2832,id_1853,0.9910,id_9821,0.9909,id_1795,0.9909,False
id_2832,id_25,0.9914,id_9136,0.9906,id_8622,0.9903,False
id_2832,id_2832,0.9929,id_6302,0.9926,id_8159,0.9924,True
id_2833,id_4006,0.9925,id_10170,0.9924,id_1210,0.9923,False
id_2833,id_2833,0.9941,id_3153,0.9922,id_1847,0.9921,True
id_2833,id_2833,0.9943,id_1542,0.9913,id_1540,0.9911,True
id_2833,id_2833,0.9948,id_3153,0.9919,id_10170,0.9915,True
id_2833,id_2833,0.9950,id_3492,0.9914,id_3153,0.9914,True
id_2833,id_2867,0.9921,id_952,0.9915,id_9517,0.9915,False
id_2833,id_2833,0.9941,id_2435,0.9921,id_1824,0.9920,True
id_2833,id_2833,0.9949,id_1897,0.9892,id_2435,0.9890,True
id_2833,id_2833,0.9956,id_3153,0.9923,id_1542,0.9913,True
id_2833,id_2833,0.9929,id_5962,0.9903,id_10170,0.9897,True
id_2833,id_2833,0.9938,id_1824,0.9907,id_2480,0.9906,True
id_2833,id_2833,0.9930,id_1847,0.9918,id_1155,0.9907,True
id_2838,id_7917,0.9927,id_3430,0.9926,id_5290,0.9926,False
id_2838,id_4170,0.9919,id_3026,0.9918,id_2409,0.9914,False
id_2838,id_1571,0.9928,id_3517,0.9927,id_7089,0.9924,False
id_2838,id_7952,0.9915,id_1268,0.9915,id_5836,0.9914,False
id_2838,id_5128,0.9927,id_1597,0.9927,id_1571,0.9926,False
id_2838,id_2838,0.9933,id_10471,0.9928,id_4165,0.9927,True
id_2838,id_6527,0.9943,id_3430,0.9943,id_6476,0.9942,False
id_2838,id_252,0.9945,id_2838,0.9936,id_1795,0.9933,True
id_2842,id_6363,0.9910,id_4204,0.9906,id_4170,0.9905,False
id_2842,id_2842,0.9946,id_1761,0.9920,id_8975,0.9919,True
id_2842,id_2842,0.9941,id_7032,0.9912,id_7925,0.9911,True
id_2842,id_2842,0.9923,id_8044,0.9920,id_6811,0.9917,True
id_2842,id_2842,0.9893,id_4515,0.9886,id_8297,0.9883,True
id_2842,id_2842,0.9949,id_1627,0.9922,id_6811,0.9911,True
id_2842,id_2842,0.9928,id_6221,0.9907,id_8818,0.9906,True
id_2842,id_1587,0.9935,id_8036,0.9935,id_2842,0.9934,True
id_2842,id_2842,0.9954,id_9286,0.9928,id_10288,0.9926,True
id_2842,id_2842,0.9944,id_5066,0.9920,id_4515,0.9919,True
id_2842,id_2842,0.9942,id_3787,0.9916,id_4515,0.9915,True
id_2842,id_2842,0.9917,id_7197,0.9894,id_6568,0.9894,True
id_2842,id_4170,0.9915,id_9873,0.9911,id_2842,0.9911,True
id_2842,id_2842,0.9943,id_5425,0.9934,id_6703,0.9929,True
id_2842,id_2842,0.9937,id_9286,0.9917,id_5128,0.9915,True
id_2842,id_2842,0.9956,id_7032,0.9920,id_1627,0.9918,True
id_2842,id_2842,0.9939,id_8297,0.9926,id_7270,0.9921,True
id_2842,id_2842,0.9947,id_3787,0.9928,id_4204,0.9927,True
id_2842,id_2842,0.9933,id_9044,0.9919,id_1627,0.9917,True
id_2842,id_2842,0.9933,id_8297,0.9904,id_4204,0.9903,True
id_2842,id_9393,0.9900,id_2701,0.9883,id_5896,0.9871,False
id_2842,id_2842,0.9946,id_9286,0.9925,id_1761,0.9922,True
id_2842,id_8977,0.9937,id_2842,0.9935,id_9898,0.9931,True
id_2842,id_2842,0.9959,id_7270,0.9947,id_6811,0.9938,True
id_2842,id_2842,0.9930,id_6811,0.9905,id_873,0.9901,True
id_2842,id_2842,0.9937,id_2741,0.9926,id_6288,0.9923,True
id_2842,id_2842,0.9942,id_1627,0.9919,id_6811,0.9916,True
id_2842,id_2842,0.9955,id_6288,0.9928,id_1255,0.9927,True
id_2842,id_1627,0.9947,id_2842,0.9946,id_6288,0.9946,True
id_2842,id_6731,0.9921,id_3571,0.9921,id_8036,0.9920,False
id_2842,id_2842,0.9947,id_6859,0.9928,id_1393,0.9928,True
id_2842,id_2842,0.9954,id_7032,0.9932,id_8297,0.9928,True
id_2842,id_2842,0.9941,id_2741,0.9932,id_496,0.9931,True
id_2842,id_2842,0.9946,id_3623,0.9929,id_3902,0.9929,True
id_2842,id_10541,0.9920,id_2246,0.9918,id_520,0.9913,False
id_2842,id_2842,0.9962,id_2741,0.9940,id_6288,0.9938,True
id_2842,id_2842,0.9949,id_9286,0.9918,id_10288,0.9913,True
id_2842,id_9393,0.9900,id_2701,0.9885,id_6741,0.9866,False
id_2842,id_2842,0.9936,id_7197,0.9910,id_4170,0.9908,True
id_2842,id_2842,0.9962,id_4515,0.9939,id_4204,0.9932,True
id_2842,id_2842,0.9933,id_1393,0.9905,id_1761,0.9904,True
id_2842,id_2842,0.9942,id_4170,0.9907,id_10288,0.9904,True
id_2842,id_2842,0.9953,id_7032,0.9912,id_4204,0.9912,True
id_2842,id_9044,0.9896,id_8977,0.9890,id_5128,0.9888,False
id_2842,id_601,0.9915,id_2842,0.9914,id_6811,0.9913,True
id_2842,id_2842,0.9948,id_9286,0.9923,id_4170,0.9918,True
id_2842,id_2842,0.9926,id_4204,0.9908,id_738,0.9907,True
id_2842,id_2842,0.9950,id_5425,0.9936,id_7032,0.9931,True
id_2842,id_7032,0.9933,id_2741,0.9932,id_10442,0.9929,False
id_2842,id_2842,0.9963,id_6859,0.9929,id_4515,0.9925,True
id_2842,id_2842,0.9949,id_7069,0.9936,id_4515,0.9934,True
id_2842,id_2842,0.9952,id_4515,0.9930,id_4204,0.9929,True
id_2842,id_2842,0.9952,id_1761,0.9916,id_5128,0.9915,True
id_2842,id_2842,0.9946,id_4515,0.9915,id_4204,0.9911,True
id_2842,id_2842,0.9954,id_8036,0.9921,id_5425,0.9919,True
id_2842,id_2842,0.9904,id_2136,0.9899,id_1350,0.9898,True
id_2842,id_2842,0.9924,id_6568,0.9923,id_1761,0.9921,True
id_2842,id_2842,0.9955,id_4515,0.9937,id_6811,0.9929,True
id_2842,id_2842,0.9911,id_8977,0.9908,id_6502,0.9907,True
id_2842,id_2842,0.9961,id_1255,0.9937,id_7032,0.9936,True
id_2842,id_2842,0.9951,id_4204,0.9922,id_5210,0.9922,True
id_2842,id_2842,0.9939,id_10345,0.9934,id_5689,0.9933,True
id_2842,id_2842,0.9950,id_4968,0.9934,id_1255,0.9934,True
id_2842,id_2331,0.9924,id_1021,0.9922,id_2701,0.9916,False
id_2842,id_2842,0.9896,id_1627,0.9882,id_4170,0.9877,True
id_2842,id_2842,0.9920,id_4170,0.9904,id_10288,0.9901,True
id_2842,id_2842,0.9958,id_7197,0.9939,id_2881,0.9939,True
id_2842,id_2842,0.9939,id_5128,0.9914,id_1761,0.9904,True
id_2842,id_7032,0.9944,id_2842,0.9938,id_738,0.9933,True
id_2842,id_2842,0.9924,id_5134,0.9917,id_7270,0.9917,True
id_2842,id_2842,0.9936,id_6859,0.9904,id_5210,0.9903,True
id_2842,id_2842,0.9933,id_1627,0.9925,id_7270,0.9921,True
id_2842,id_2842,0.9929,id_7197,0.9914,id_952,0.9913,True
id_2842,id_2842,0.9916,id_8297,0.9888,id_496,0.9888,True
id_2842,id_2842,0.9917,id_891,0.9915,id_9286,0.9915,True
id_2842,id_2842,0.9955,id_4515,0.9948,id_6811,0.9946,True
id_2842,id_2842,0.9943,id_6811,0.9920,id_8297,0.9919,True
id_2842,id_2842,0.9940,id_5222,0.9927,id_4204,0.9920,True
id_2842,id_4170,0.9900,id_420,0.9900,id_2842,0.9900,True
id_2842,id_2842,0.9921,id_8977,0.9919,id_8818,0.9915,True
id_2842,id_8470,0.9920,id_8044,0.9920,id_7474,0.9916,False
id_2842,id_2842,0.9891,id_1627,0.9889,id_4170,0.9884,True
id_2842,id_2842,0.9930,id_5419,0.9916,id_6350,0.9913,True
id_2842,id_2842,0.9952,id_4515,0.9923,id_2741,0.9920,True
id_2842,id_2842,0.9954,id_4204,0.9939,id_5222,0.9933,True
id_2842,id_2842,0.9932,id_6288,0.9906,id_7806,0.9899,True
id_2842,id_2842,0.9950,id_4170,0.9930,id_9881,0.9930,True
id_2842,id_2842,0.9914,id_7925,0.9902,id_4170,0.9901,True
id_2842,id_2842,0.9958,id_8414,0.9927,id_4698,0.9927,True
id_2842,id_7197,0.9934,id_7995,0.9929,id_5222,0.9925,False
id_2842,id_2842,0.9936,id_9171,0.9918,id_5548,0.9918,True
id_2842,id_2842,0.9957,id_5425,0.9949,id_7032,0.9947,True
id_2842,id_2842,0.9938,id_4515,0.9916,id_7032,0.9909,True
id_2842,id_2842,0.9956,id_4515,0.9942,id_4204,0.9941,True
id_2842,id_2842,0.9944,id_1761,0.9917,id_9286,0.9916,True
id_2842,id_2842,0.9950,id_1627,0.9914,id_5425,0.9913,True
id_2842,id_6313,0.9916,id_4748,0.9913,id_6189,0.9910,False
id_2842,id_2842,0.9948,id_4515,0.9933,id_9441,0.9924,True
id_2842,id_2842,0.9941,id_4515,0.9927,id_6811,0.9926,True
id_2842,id_2842,0.9941,id_9286,0.9925,id_7197,0.9917,True
id_2842,id_2842,0.9945,id_8297,0.9927,id_4515,0.9926,True
id_2842,id_2842,0.9939,id_10442,0.9920,id_7270,0.9917,True
id_2842,id_6288,0.9913,id_2842,0.9913,id_873,0.9904,True
id_2842,id_2842,0.9943,id_7568,0.9926,id_9286,0.9924,True
id_2842,id_2842,0.9937,id_8036,0.9909,id_4204,0.9904,True
id_2842,id_5128,0.9912,id_2842,0.9911,id_9398,0.9910,True
id_2842,id_2842,0.9933,id_5210,0.9904,id_7032,0.9900,True
id_2842,id_1535,0.9927,id_8977,0.9927,id_1571,0.9926,False
id_2842,id_2842,0.9939,id_9286,0.9914,id_1761,0.9911,True
id_2842,id_2842,0.9906,id_9044,0.9905,id_4170,0.9901,True
id_2842,id_2842,0.9942,id_7032,0.9921,id_2741,0.9914,True
id_2842,id_2842,0.9941,id_1393,0.9920,id_496,0.9915,True
id_2842,id_2842,0.9945,id_2741,0.9920,id_8297,0.9919,True
id_2842,id_2842,0.9922,id_8977,0.9903,id_1761,0.9901,True
id_2842,id_2842,0.9942,id_6350,0.9941,id_1761,0.9935,True
id_2842,id_1597,0.9927,id_3778,0.9927,id_3026,0.9926,False
id_2842,id_2842,0.9941,id_7032,0.9931,id_4204,0.9925,True
id_2842,id_2842,0.9955,id_8297,0.9924,id_4515,0.9918,True
id_2842,id_2842,0.9913,id_4170,0.9888,id_9873,0.9883,True
id_2842,id_2842,0.9930,id_4515,0.9925,id_9898,0.9912,True
id_2842,id_4998,0.9899,id_3218,0.9895,id_1535,0.9894,False
id_2842,id_2842,0.9940,id_601,0.9923,id_7270,0.9921,True
id_2842,id_2842,0.9895,id_9044,0.9889,id_5305,0.9887,True
id_2842,id_2842,0.9925,id_8474,0.9915,id_5210,0.9915,True
id_2842,id_2842,0.9945,id_4515,0.9934,id_4204,0.9934,True
id_2842,id_2842,0.9942,id_8818,0.9919,id_6859,0.9918,True
id_2842,id_2842,0.9919,id_5305,0.9892,id_1350,0.9892,True
id_2842,id_2842,0.9948,id_4515,0.9935,id_7270,0.9932,True
id_2842,id_2842,0.9937,id_5999,0.9931,id_56,0.9928,True
id_2842,id_5066,0.9914,id_873,0.9913,id_6811,0.9910,False
id_2842,id_1761,0.9918,id_2842,0.9916,id_8380,0.9915,True
id_2842,id_8243,0.9913,id_2842,0.9912,id_1627,0.9905,True
id_2842,id_2842,0.9906,id_6811,0.9902,id_5128,0.9898,True
id_2842,id_2842,0.9943,id_7032,0.9942,id_8610,0.9940,True
id_2842,id_8977,0.9929,id_8818,0.9926,id_2645,0.9925,False
id_2842,id_2842,0.9946,id_7763,0.9926,id_7270,0.9922,True
id_2842,id_2842,0.9950,id_9873,0.9924,id_5210,0.9921,True
id_2842,id_2842,0.9944,id_6859,0.9908,id_4170,0.9906,True
id_2842,id_2842,0.9937,id_8818,0.9923,id_7197,0.9921,True
id_2842,id_2842,0.9921,id_882,0.9920,id_4285,0.9920,True
id_2842,id_2842,0.9953,id_7032,0.9934,id_4515,0.9921,True
id_2842,id_3320,0.9929,id_7270,0.9927,id_6457,0.9924,False
id_2867,id_2867,0.9931,id_7988,0.9930,id_8380,0.9925,True
id_2867,id_2867,0.9935,id_8977,0.9928,id_6502,0.9925,True
id_2867,id_10136,0.9928,id_2867,0.9927,id_3861,0.9926,True
id_2867,id_2867,0.9939,id_8380,0.9930,id_2645,0.9922,True
id_2867,id_2867,0.9920,id_2645,0.9912,id_8152,0.9908,True
id_2867,id_7988,0.9918,id_8380,0.9917,id_2867,0.9913,True
id_2867,id_6423,0.9916,id_6821,0.9911,id_1168,0.9907,False
id_2867,id_2867,0.9913,id_5202,0.9912,id_2582,0.9909,True
id_2867,id_2867,0.9933,id_8380,0.9926,id_9271,0.9920,True
id_2867,id_5305,0.9920,id_1597,0.9920,id_6821,0.9919,False
id_2867,id_2867,0.9932,id_8883,0.9923,id_4169,0.9920,True
id_2867,id_9271,0.9939,id_6502,0.9933,id_2867,0.9932,True
id_2867,id_5886,0.9913,id_4630,0.9912,id_891,0.9911,False
id_2867,id_2867,0.9939,id_9517,0.9932,id_8209,0.9930,True
id_2867,id_2867,0.9951,id_8380,0.9946,id_2645,0.9932,True
id_2867,id_2361,0.9932,id_5202,0.9927,id_3578,0.9924,False
id_2867,id_8627,0.9906,id_10471,0.9905,id_2136,0.9905,False
id_2867,id_6568,0.9900,id_7988,0.9898,id_8380,0.9893,False
id_2867,id_7980,0.9928,id_6373,0.9927,id_4006,0.9922,False
id_2867,id_4966,0.9903,id_7197,0.9902,id_3569,0.9901,False
id_2867,id_2867,0.9955,id_4169,0.9948,id_5202,0.9943,True
id_2867,id_7197,0.9937,id_2108,0.9935,id_2867,0.9935,True
id_2867,id_2867,0.9936,id_7645,0.9928,id_4169,0.9925,True
id_2867,id_2867,0.9933,id_7988,0.9932,id_8380,0.9926,True
id_2867,id_10135,0.9904,id_2867,0.9896,id_8389,0.9896,True
id_2867,id_3963,0.9934,id_4998,0.9932,id_1535,0.9929,False
id_2867,id_2867,0.9919,id_7988,0.9903,id_3578,0.9899,True
id_2867,id_1321,0.9947,id_6373,0.9947,id_5962,0.9946,False
id_2867,id_6568,0.9920,id_2867,0.9919,id_5548,0.9913,True
id_2867,id_2867,0.9930,id_2645,0.9929,id_8977,0.9924,True
id_2867,id_2867,0.9922,id_2645,0.9921,id_1571,0.9920,True
id_2867,id_2645,0.9918,id_2867,0.9918,id_9555,0.9906,True
id_2867,id_2867,0.9905,id_9555,0.9899,id_2645,0.9898,True
id_2867,id_3406,0.9937,id_4853,0.9936,id_7197,0.9935,False
id_2867,id_2867,0.9932,id_3406,0.9924,id_8380,0.9922,True
id_2867,id_2645,0.9935,id_2867,0.9934,id_8209,0.9930,True
id_2867,id_2867,0.9926,id_6540,0.9925,id_4630,0.9923,True
id_2867,id_2867,0.9936,id_2645,0.9927,id_7645,0.9924,True
id_2867,id_2867,0.9931,id_2435,0.9926,id_168,0.9925,True
id_2867,id_2867,0.9945,id_10135,0.9940,id_7988,0.9934,True
id_2867,id_6502,0.9903,id_2867,0.9902,id_1571,0.9899,True
id_2867,id_6540,0.9934,id_5886,0.9925,id_2435,0.9923,False
id_2867,id_2867,0.9921,id_4966,0.9908,id_3963,0.9908,True
id_2867,id_7988,0.9922,id_10135,0.9914,id_2867,0.9910,True
id_2867,id_2867,0.9925,id_2645,0.9922,id_1571,0.9918,True
id_2867,id_5305,0.9911,id_9598,0.9909,id_2136,0.9909,False
id_2867,id_2867,0.9905,id_5611,0.9894,id_5202,0.9890,True
id_2867,id_2867,0.9940,id_8380,0.9929,id_7988,0.9929,True
id_2867,id_864,0.9916,id_2435,0.9914,id_8159,0.9913,False
id_2867,id_6373,0.9941,id_1001,0.9938,id_8622,0.9937,False
id_2867,id_2867,0.9938,id_6540,0.9922,id_5202,0.9918,True
id_2867,id_2867,0.9940,id_7988,0.9932,id_3406,0.9931,True
id_2867,id_2645,0.9906,id_5128,0.9895,id_1571,0.9893,False
id_2867,id_2867,0.9941,id_6899,0.9937,id_1571,0.9936,True
id_2867,id_1535,0.9898,id_4966,0.9898,id_4998,0.9894,False
id_2867,id_2867,0.9944,id_2435,0.9936,id_5687,0.9936,True
id_2867,id_8362,0.9941,id_2435,0.9940,id_3911,0.9939,False
id_2867,id_2867,0.9924,id_10135,0.9920,id_7988,0.9918,True
id_2867,id_2867,0.9934,id_2361,0.9931,id_2435,0.9925,True
id_2867,id_7568,0.9917,id_4463,0.9914,id_2480,0.9913,False
id_2867,id_2435,0.9919,id_264,0.9916,id_6891,0.9916,False
id_2867,id_2867,0.9943,id_8977,0.9937,id_7484,0.9932,True
id_2867,id_2867,0.9935,id_2435,0.9932,id_8807,0.9931,True
id_2867,id_3406,0.9916,id_9716,0.9909,id_6568,0.9909,False
id_2867,id_420,0.9916,id_1535,0.9904,id_2701,0.9901,False
id_2867,id_2867,0.9918,id_2645,0.9918,id_1571,0.9914,True
id_2867,id_8209,0.9902,id_4966,0.9895,id_8977,0.9893,False
id_2867,id_1571,0.9925,id_8243,0.9916,id_8977,0.9916,False
id_287,id_287,0.9949,id_74,0.9938,id_1271,0.9938,True
id_287,id_287,0.9946,id_556,0.9937,id_8035,0.9937,True
id_287,id_287,0.9944,id_1321,0.9923,id_7182,0.9922,True
id_287,id_5965,0.9909,id_2358,0.9909,id_1226,0.9908,False
id_287,id_528,0.9943,id_3861,0.9938,id_1210,0.9934,False
id_287,id_3051,0.9901,id_287,0.9891,id_3942,0.9890,True
id_287,id_520,0.9916,id_2246,0.9912,id_1597,0.9908,False
id_287,id_6005,0.9941,id_168,0.9940,id_5794,0.9940,False
id_287,id_287,0.9944,id_2590,0.9926,id_3153,0.9924,True
id_287,id_287,0.9956,id_1001,0.9931,id_1514,0.9930,True
id_287,id_1535,0.9936,id_4698,0.9931,id_7197,0.9929,False
id_287,id_287,0.9926,id_74,0.9922,id_261,0.9921,True
id_287,id_287,0.9935,id_1542,0.9917,id_3153,0.9916,True
id_287,id_287,0.9943,id_1514,0.9933,id_7079,0.9931,True
id_287,id_287,0.9913,id_1268,0.9911,id_3942,0.9909,True
id_287,id_287,0.9949,id_1514,0.9930,id_8807,0.9925,True
id_287,id_1724,0.9907,id_2701,0.9903,id_873,0.9903,False
id_287,id_3106,0.9905,id_9218,0.9904,id_2947,0.9902,False
id_287,id_6623,0.9926,id_528,0.9922,id_652,0.9922,False
id_287,id_287,0.9951,id_1514,0.9925,id_74,0.9924,True
id_287,id_287,0.9934,id_2358,0.9923,id_7079,0.9920,True
id_2878,id_2878,0.9958,id_1885,0.9930,id_6313,0.9928,True
id_2878,id_1767,0.9915,id_1746,0.9907,id_7218,0.9906,False
id_2878,id_2878,0.9932,id_977,0.9916,id_9865,0.9915,True
id_2878,id_4165,0.9895,id_2409,0.9892,id_5896,0.9888,False
id_2878,id_2878,0.9945,id_8423,0.9878,id_1767,0.9876,True
id_2878,id_2878,0.9958,id_1767,0.9910,id_977,0.9908,True
id_2878,id_2878,0.9915,id_693,0.9908,id_2364,0.9905,True
id_2878,id_2878,0.9924,id_2128,0.9902,id_977,0.9897,True
id_2878,id_2878,0.9960,id_7363,0.9909,id_596,0.9902,True
id_2878,id_2878,0.9956,id_1767,0.9935,id_6313,0.9928,True
id_2881,id_2881,0.9947,id_2357,0.9927,id_9647,0.9926,True
id_2881,id_2881,0.9954,id_1674,0.9928,id_9629,0.9925,True
id_2881,id_2881,0.9928,id_1532,0.9922,id_1674,0.9917,True
id_2881,id_2881,0.9943,id_5726,0.9922,id_1532,0.9922,True
id_2881,id_4492,0.9911,id_2141,0.9910,id_9393,0.9910,False
id_2881,id_2881,0.9945,id_9267,0.9923,id_8291,0.9916,True
id_2881,id_3430,0.9913,id_10541,0.9911,id_1765,0.9911,False
id_2881,id_2881,0.9923,id_1532,0.9921,id_5726,0.9913,True
id_2881,id_9393,0.9913,id_1597,0.9906,id_2701,0.9906,False
id_2881,id_2881,0.9927,id_9905,0.9911,id_6948,0.9909,True
id_2881,id_2881,0.9932,id_9905,0.9904,id_10518,0.9902,True
id_2881,id_2881,0.9936,id_3341,0.9913,id_3207,0.9911,True
id_2881,id_6115,0.9934,id_6770,0.9933,id_6380,0.9929,False
id_2881,id_2881,0.9966,id_1674,0.9946,id_7315,0.9944,True
id_2881,id_2881,0.9940,id_9267,0.9930,id_7315,0.9918,True
id_2881,id_6556,0.9922,id_3517,0.9919,id_2670,0.9917,False
id_2881,id_8977,0.9933,id_8380,0.9929,id_6453,0.9926,False
id_2881,id_2881,0.9952,id_9267,0.9924,id_10518,0.9922,True
id_2881,id_2881,0.9964,id_9835,0.9933,id_6159,0.9933,True
id_2881,id_2881,0.9960,id_7315,0.9940,id_9016,0.9936,True
id_2881,id_2881,0.9938,id_221,0.9936,id_1597,0.9936,True
id_2881,id_2881,0.9929,id_9267,0.9928,id_7752,0.9918,True
id_2881,id_2881,0.9953,id_9267,0.9926,id_8291,0.9923,True
id_2881,id_2881,0.9939,id_9267,0.9916,id_6159,0.9912,True
id_2881,id_2881,0.9956,id_10518,0.9929,id_3674,0.9928,True
id_2881,id_2881,0.9939,id_9267,0.9923,id_3341,0.9923,True
id_2881,id_8209,0.9907,id_8977,0.9906,id_9517,0.9900,False
id_2881,id_2881,0.9937,id_7315,0.9913,id_1388,0.9911,True
id_2881,id_2881,0.9940,id_9267,0.9928,id_10514,0.9925,True
id_2881,id_2881,0.9933,id_3341,0.9924,id_8385,0.9923,True
id_2881,id_4463,0.9919,id_6284,0.9917,id_10007,0.9916,False
id_2881,id_2881,0.9952,id_9835,0.9925,id_1532,0.9925,True
id_2881,id_2881,0.9958,id_10288,0.9933,id_9609,0.9930,True
id_2881,id_2881,0.9957,id_9267,0.9944,id_6620,0.9936,True
id_2881,id_2439,0.9922,id_5429,0.9918,id_1597,0.9917,False
id_2881,id_6368,0.9919,id_9259,0.9915,id_9598,0.9914,False
id_2881,id_2881,0.9936,id_1723,0.9925,id_7315,0.9923,True
id_2881,id_2881,0.9956,id_1723,0.9943,id_7995,0.9938,True
id_2881,id_2881,0.9949,id_3341,0.9924,id_1674,0.9919,True
id_2881,id_2881,0.9950,id_6453,0.9928,id_6620,0.9925,True
id_2881,id_3623,0.9936,id_4966,0.9935,id_1597,0.9932,False
id_2881,id_2881,0.9918,id_3674,0.9900,id_1506,0.9897,True
id_2881,id_2881,0.9937,id_6503,0.9935,id_5886,0.9928,True
id_2881,id_2881,0.9941,id_5870,0.9931,id_9835,0.9925,True
id_2881,id_2881,0.9945,id_6770,0.9932,id_6115,0.9926,True
id_2881,id_2881,0.9944,id_7916,0.9940,id_9267,0.9937,True
