query_id,top1_id,top1_similarity,top2_id,top2_similarity,top3_id,top3_similarity,is_correct_top1
id_6821,id_6821,0.4996,id_2291,0.4823,id_1853,0.4709,True
id_6821,id_6821,0.5282,id_1853,0.5169,id_2478,0.5084,True
id_8787,id_2478,0.5426,id_7363,0.5350,id_1652,0.5306,False
id_8787,id_8787,0.5159,id_10007,0.5117,id_27,0.5071,True
id_233,id_1851,0.5437,id_233,0.5315,id_540,0.5050,False
id_233,id_233,0.4803,id_649,0.4677,id_2546,0.4505,True
id_233,id_649,0.5432,id_233,0.5414,id_4247,0.5229,False
id_233,id_4698,0.4991,id_1795,0.4584,id_1694,0.4577,False
id_233,id_233,0.5762,id_2629,0.5736,id_4166,0.5305,True
id_233,id_4247,0.5388,id_475,0.5318,id_27,0.5300,False
id_233,id_233,0.5188,id_1851,0.5121,id_4820,0.4986,True
id_233,id_233,0.8193,id_3936,0.6779,id_4063,0.5822,True
id_4321,id_186,0.4819,id_904,0.4737,id_2947,0.4731,False
id_4321,id_4321,0.5827,id_1255,0.4716,id_3157,0.4623,True
id_4321,id_4321,0.6251,id_3157,0.4954,id_793,0.4866,True
id_4321,id_4321,0.5533,id_793,0.4752,id_541,0.4673,True
id_4321,id_4321,0.5322,id_186,0.5283,id_3026,0.4979,True
id_3095,id_3095,0.6564,id_74,0.5303,id_9823,0.5033,True
id_3095,id_3095,0.6145,id_904,0.5220,id_3497,0.5203,True
id_3095,id_3095,0.5652,id_1724,0.4758,id_540,0.4682,True
id_6731,id_3238,0.4572,id_1888,0.4463,id_25,0.4449,False
id_6731,id_25,0.4851,id_2751,0.4534,id_3165,0.4419,False
id_6731,id_7763,0.4941,id_6731,0.4846,id_3238,0.4805,False
id_6731,id_8531,0.4969,id_7069,0.4959,id_4968,0.4929,False
id_6731,id_1888,0.5057,id_6731,0.4769,id_4359,0.4728,False
id_6731,id_4968,0.5114,id_4317,0.4855,id_7019,0.4735,False
id_6731,id_6731,0.5168,id_1888,0.5158,id_25,0.4796,True
id_74,id_2435,0.5466,id_470,0.5454,id_2663,0.5422,False
id_74,id_7925,0.5575,id_3320,0.4907,id_9441,0.4825,False
id_74,id_1744,0.5443,id_2663,0.5385,id_99,0.5358,False
id_74,id_4840,0.4974,id_470,0.4938,id_2435,0.4910,False
id_74,id_4716,0.5431,id_74,0.5385,id_2435,0.5271,False
id_74,id_1952,0.4787,id_4716,0.4742,id_4874,0.4716,False
id_74,id_470,0.5486,id_74,0.4771,id_2008,0.4713,False
id_74,id_74,0.5497,id_2435,0.5295,id_904,0.5161,True
id_74,id_652,0.4893,id_9441,0.4771,id_7925,0.4652,False
id_74,id_4716,0.5468,id_9181,0.5313,id_5548,0.4965,False
id_74,id_652,0.5357,id_793,0.5325,id_541,0.5293,False
id_74,id_4716,0.5409,id_74,0.5297,id_9181,0.4894,False
id_74,id_4716,0.5372,id_74,0.5299,id_470,0.5226,False
id_74,id_4716,0.5075,id_470,0.5019,id_74,0.4822,False
id_4698,id_4698,0.6218,id_708,0.5283,id_97,0.5104,True
id_4898,id_4898,0.6059,id_4878,0.5224,id_7381,0.5117,True
id_6611,id_6611,0.5012,id_4716,0.5012,id_9806,0.4890,True
id_6611,id_5988,0.4974,id_1888,0.4625,id_873,0.4366,False
id_6611,id_10571,0.5103,id_3571,0.4621,id_8531,0.4518,False
id_6611,id_7568,0.4994,id_8531,0.4976,id_2154,0.4924,False
id_10482,id_3622,0.5740,id_9695,0.5417,id_5548,0.5247,False
id_7069,id_7069,0.6362,id_873,0.5646,id_6811,0.5597,True
id_7069,id_7069,0.7060,id_2842,0.5521,id_873,0.5457,True
id_7069,id_7069,0.5490,id_4968,0.5460,id_7019,0.5293,True
id_7069,id_7069,0.6676,id_4968,0.5705,id_8297,0.5315,True
id_7069,id_7069,0.7097,id_4317,0.6419,id_6811,0.6132,True
id_7069,id_7069,0.7057,id_4317,0.6094,id_2842,0.5909,True
id_7069,id_7069,0.6664,id_873,0.5678,id_4317,0.5597,True
id_7069,id_7069,0.5679,id_6811,0.5430,id_4317,0.5423,True
id_7069,id_7069,0.6883,id_4317,0.5923,id_6811,0.5772,True
id_7069,id_7069,0.7122,id_4317,0.5311,id_4968,0.5177,True
id_7069,id_7069,0.6996,id_4968,0.5831,id_4317,0.5824,True
id_7069,id_873,0.6320,id_7069,0.6111,id_6811,0.5969,False
id_7069,id_7069,0.6498,id_4317,0.5507,id_7032,0.5365,True
id_7069,id_7069,0.6247,id_873,0.5266,id_8297,0.5240,True
id_7069,id_7069,0.7134,id_4317,0.6278,id_6811,0.5829,True
id_7069,id_7069,0.6777,id_4317,0.6456,id_8297,0.5994,True
id_7069,id_7069,0.6679,id_4968,0.5841,id_873,0.5620,True
id_7069,id_7069,0.6898,id_2842,0.5654,id_6811,0.5545,True
id_7069,id_7069,0.5908,id_4968,0.5520,id_2842,0.5078,True
id_7069,id_4748,0.4655,id_1535,0.4273,id_8044,0.3765,False
id_7069,id_7069,0.6522,id_873,0.6350,id_6811,0.5804,True
id_7069,id_7069,0.7071,id_4317,0.5897,id_2628,0.5684,True
id_7069,id_7069,0.6870,id_4317,0.5617,id_1724,0.5453,True
id_7069,id_7069,0.6768,id_4317,0.6186,id_6811,0.5693,True
id_1540,id_9484,0.5268,id_6582,0.4875,id_5550,0.4839,False
id_1540,id_7568,0.5346,id_8637,0.5175,id_6543,0.5029,False
id_1540,id_9218,0.5135,id_7184,0.5125,id_4455,0.5082,False
id_9619,id_9619,0.5581,id_6266,0.5487,id_713,0.5460,True
id_9619,id_3563,0.5359,id_8486,0.5236,id_9619,0.5042,False
id_9619,id_9619,0.5868,id_9272,0.5385,id_10050,0.5344,True
id_9619,id_4492,0.5908,id_1795,0.5565,id_2670,0.5519,False
id_9619,id_9272,0.5387,id_6809,0.5133,id_8866,0.4891,False
id_9619,id_6350,0.4980,id_7114,0.4678,id_9230,0.4597,False
id_953,id_2478,0.5668,id_2902,0.5346,id_4162,0.5056,False
id_953,id_10515,0.5403,id_2701,0.5258,id_6266,0.5064,False
id_953,id_713,0.5596,id_9353,0.5207,id_6266,0.5079,False
id_953,id_3623,0.5155,id_5080,0.4782,id_10515,0.4732,False
id_953,id_713,0.5644,id_9353,0.5283,id_8547,0.4954,False
id_953,id_526,0.4974,id_7197,0.4841,id_5222,0.4456,False
id_7427,id_7427,0.4849,id_2307,0.4726,id_6503,0.4533,True
id_7427,id_7427,0.4944,id_2307,0.4891,id_1723,0.4631,True
id_7427,id_97,0.5316,id_3517,0.4942,id_9550,0.4595,False
id_7427,id_4878,0.5116,id_8200,0.5116,id_6321,0.4943,False
id_7427,id_2307,0.5213,id_7427,0.4960,id_3517,0.4853,False
id_248,id_556,0.5193,id_414,0.4940,id_488,0.4911,False
id_248,id_4716,0.5504,id_738,0.4818,id_3754,0.4817,False
id_248,id_4910,0.5260,id_8531,0.5143,id_9441,0.5055,False
id_248,id_2358,0.4942,id_1381,0.4903,id_5018,0.4834,False
id_248,id_4716,0.5878,id_3754,0.5111,id_738,0.4929,False
id_248,id_7022,0.5605,id_8482,0.5453,id_4716,0.5284,False
id_248,id_2358,0.5343,id_7022,0.5207,id_738,0.5169,False
id_248,id_1055,0.5282,id_5018,0.5187,id_7022,0.5184,False
id_248,id_3692,0.4812,id_7174,0.4718,id_738,0.4676,False
id_248,id_3692,0.5211,id_652,0.5108,id_4359,0.4987,False
id_248,id_5988,0.5403,id_2154,0.5302,id_7022,0.5109,False
id_10023,id_10023,0.5497,id_3754,0.5168,id_8637,0.5063,True
id_9891,id_5223,0.5146,id_2663,0.5063,id_3520,0.4996,False
id_9891,id_8972,0.4867,id_9398,0.4606,id_5314,0.4531,False
id_4247,id_4247,0.6706,id_649,0.5241,id_4583,0.5214,True
id_4247,id_4748,0.3966,id_6278,0.3624,id_5011,0.3382,False
id_2950,id_2287,0.5464,id_2950,0.5402,id_4175,0.5344,False
id_693,id_693,0.6226,id_1767,0.5736,id_6186,0.5530,True
id_693,id_1767,0.5387,id_7381,0.5081,id_1936,0.5066,False
id_693,id_693,0.6215,id_1767,0.6115,id_7381,0.5426,True
id_693,id_1767,0.5944,id_693,0.5927,id_2878,0.5282,False
id_693,id_7381,0.5073,id_693,0.5007,id_4748,0.4977,False
id_693,id_693,0.5729,id_1767,0.5543,id_9419,0.5160,True
id_693,id_1767,0.5550,id_693,0.5220,id_6811,0.5054,False
id_693,id_693,0.5493,id_977,0.5289,id_1767,0.5043,True
id_693,id_693,0.5351,id_5235,0.4962,id_1767,0.4953,True
id_693,id_693,0.5795,id_1767,0.5327,id_1746,0.4829,True
id_693,id_1767,0.5574,id_6826,0.4883,id_693,0.4833,False
id_693,id_693,0.6332,id_1767,0.5793,id_9419,0.5736,True
id_693,id_977,0.5744,id_693,0.5592,id_4898,0.5522,False
id_693,id_4748,0.5265,id_1767,0.5177,id_977,0.5132,False
id_693,id_693,0.6152,id_1767,0.5919,id_3925,0.4961,True
id_693,id_693,0.6299,id_4898,0.5129,id_1767,0.4901,True
id_693,id_10532,0.4277,id_6186,0.4019,id_10483,0.3972,False
id_693,id_693,0.6108,id_1767,0.5871,id_6186,0.5165,True
id_693,id_1767,0.6128,id_693,0.5524,id_6186,0.5389,False
id_693,id_5765,0.4848,id_4748,0.4732,id_977,0.4700,False
id_693,id_3750,0.5731,id_9419,0.5460,id_1767,0.5250,False
id_693,id_1936,0.5001,id_977,0.4971,id_4634,0.4920,False
id_693,id_1767,0.6869,id_693,0.5911,id_7381,0.5771,False
id_693,id_693,0.5446,id_1767,0.5366,id_6186,0.4836,True
id_693,id_1767,0.6248,id_693,0.6197,id_3925,0.5416,False
id_693,id_977,0.5345,id_4634,0.5303,id_1767,0.5261,False
id_693,id_693,0.6384,id_1767,0.6118,id_9419,0.5381,True
id_693,id_1767,0.6653,id_693,0.5612,id_3925,0.5419,False
id_693,id_1767,0.4765,id_1722,0.4688,id_6186,0.4563,False
id_693,id_693,0.5475,id_3750,0.5028,id_6313,0.4840,True
id_693,id_693,0.5697,id_9419,0.5641,id_1767,0.5435,True
id_693,id_1767,0.6571,id_9419,0.5429,id_3925,0.5199,False
id_693,id_693,0.6537,id_1767,0.5925,id_7381,0.5566,True
id_10518,id_6266,0.5607,id_9470,0.5236,id_10518,0.5140,False
id_10518,id_10518,0.5591,id_3866,0.4811,id_1350,0.4699,True
id_7413,id_9351,0.5487,id_6284,0.5207,id_4716,0.5152,False
id_7443,id_8975,0.5542,id_7443,0.5023,id_6998,0.5011,False
id_7443,id_6502,0.4604,id_1381,0.4288,id_10482,0.4246,False
id_7443,id_8975,0.5313,id_9524,0.5045,id_7443,0.4929,False
id_8437,id_3646,0.4541,id_5611,0.4476,id_9555,0.4460,False
id_8437,id_4910,0.4643,id_8902,0.4426,id_186,0.4362,False
id_8437,id_5290,0.5525,id_4450,0.5427,id_4516,0.5410,False
id_2741,id_2741,0.6528,id_873,0.6064,id_2842,0.5784,True
id_2741,id_3320,0.5483,id_2741,0.5316,id_6288,0.5071,False
id_2741,id_2741,0.5537,id_2842,0.5474,id_873,0.5254,True
id_2741,id_6288,0.5168,id_873,0.4911,id_496,0.4837,False
id_2741,id_873,0.4682,id_2741,0.4621,id_10419,0.4492,False
id_2741,id_6288,0.4670,id_4317,0.4598,id_4968,0.4542,False
id_2741,id_2701,0.4168,id_6278,0.4147,id_1767,0.4138,False
id_2741,id_2701,0.3588,id_2295,0.3375,id_10464,0.3240,False
id_2741,id_873,0.5657,id_2741,0.5574,id_6288,0.5142,False
id_2741,id_873,0.6275,id_6811,0.5636,id_2842,0.5551,False
id_2724,id_1767,0.5020,id_446,0.4632,id_7069,0.4614,False
id_10498,id_8531,0.5444,id_9181,0.4990,id_10515,0.4929,False
id_10498,id_3623,0.5269,id_10515,0.4542,id_4726,0.4522,False
id_10498,id_5131,0.5100,id_6266,0.4898,id_6350,0.4703,False
id_10498,id_3623,0.4417,id_4379,0.4329,id_6648,0.4321,False
id_8472,id_4716,0.5417,id_5314,0.4963,id_476,0.4887,False
id_1388,id_9470,0.4949,id_5202,0.4800,id_6266,0.4686,False
id_1388,id_6266,0.5231,id_10048,0.4836,id_9470,0.4831,False
id_1388,id_1388,0.9053,id_6556,0.5727,id_8206,0.5708,True
id_1388,id_7315,0.5024,id_2881,0.4985,id_1434,0.4943,False
id_1388,id_1388,0.5207,id_9470,0.5115,id_5202,0.5055,True
id_1388,id_5202,0.5178,id_6466,0.4752,id_7988,0.4614,False
id_1388,id_5202,0.5675,id_5611,0.5141,id_6466,0.5069,False
id_1388,id_5202,0.5439,id_8627,0.5438,id_7166,0.5423,False
id_1388,id_9470,0.5086,id_5756,0.5050,id_6266,0.4996,False
id_3569,id_8531,0.4905,id_446,0.4765,id_9181,0.4746,False
id_2354,id_7397,0.4772,id_5018,0.4758,id_2902,0.4645,False
id_2354,id_2354,0.5975,id_470,0.5112,id_7300,0.4784,True
id_5836,id_2712,0.5555,id_1853,0.5305,id_27,0.5103,False
id_1021,id_873,0.5721,id_1021,0.5173,id_6811,0.4860,False
id_397,id_7568,0.4915,id_4915,0.4750,id_8637,0.4682,False
id_397,id_652,0.5118,id_3926,0.4933,id_3692,0.4860,False
id_397,id_7506,0.4656,id_3754,0.4520,id_8531,0.4511,False
id_397,id_3692,0.5492,id_4317,0.5023,id_1393,0.4787,False
id_397,id_5222,0.5092,id_7367,0.4943,id_5223,0.4870,False
id_397,id_3754,0.5737,id_7451,0.5240,id_1750,0.5236,False
id_397,id_7451,0.5526,id_1750,0.5127,id_3754,0.5117,False
id_397,id_25,0.5103,id_3692,0.5002,id_5314,0.4899,False
id_7494,id_10500,0.5409,id_10206,0.5309,id_7494,0.5208,False
id_7494,id_10500,0.5579,id_6266,0.5413,id_3963,0.5358,False
id_5981,id_4716,0.5207,id_1055,0.5013,id_7022,0.4990,False
id_5981,id_5548,0.5294,id_7022,0.5041,id_3503,0.5015,False
id_3855,id_6894,0.5248,id_4751,0.5058,id_1913,0.5049,False
id_3855,id_3855,0.5279,id_2154,0.4702,id_4716,0.4688,True
id_3855,id_6502,0.5156,id_9716,0.5128,id_7197,0.4583,False
id_3855,id_4716,0.4918,id_186,0.4756,id_6543,0.4666,False
id_3855,id_186,0.5037,id_446,0.4988,id_6502,0.4824,False
id_7917,id_2663,0.5361,id_446,0.5041,id_9286,0.4922,False
id_7917,id_7917,0.4939,id_8987,0.4752,id_3520,0.4673,True
id_7917,id_7917,0.5120,id_6376,0.4785,id_6502,0.4710,True
id_7917,id_8987,0.5125,id_6502,0.4887,id_7917,0.4843,False
id_9946,id_9181,0.5461,id_9946,0.5119,id_6568,0.4959,False
id_8027,id_7174,0.5013,id_3926,0.4824,id_3692,0.4691,False
id_8027,id_4285,0.5201,id_8531,0.4951,id_4716,0.4927,False
id_8027,id_9230,0.4707,id_4138,0.4653,id_7174,0.4539,False
id_5066,id_8297,0.5680,id_8044,0.5399,id_5066,0.5197,False
id_5066,id_5066,0.6008,id_2842,0.5914,id_8297,0.5562,True
id_5066,id_5066,0.6087,id_2741,0.5779,id_8297,0.5614,True
id_5066,id_2842,0.5860,id_5066,0.5812,id_6288,0.5334,False
id_5066,id_5066,0.5535,id_8297,0.5370,id_2842,0.5295,True
id_6523,id_6523,0.6075,id_10500,0.5539,id_252,0.5380,True
id_6523,id_6523,0.5907,id_10500,0.5750,id_252,0.4926,True
id_4492,id_4968,0.4988,id_6288,0.4529,id_7069,0.4370,False
id_4492,id_2478,0.5240,id_6878,0.4757,id_2287,0.4744,False
id_3538,id_6502,0.5068,id_8243,0.5041,id_10136,0.4928,False
id_3538,id_3623,0.5076,id_6648,0.4981,id_3538,0.4688,False
id_3538,id_6648,0.4941,id_6537,0.4711,id_4379,0.4676,False
id_3538,id_3623,0.5541,id_6648,0.5130,id_6582,0.5095,False
id_3538,id_3623,0.5617,id_7367,0.5239,id_10131,0.5215,False
id_3538,id_6648,0.5017,id_8414,0.4614,id_2141,0.4578,False
id_3538,id_6648,0.5530,id_3538,0.5038,id_3623,0.4899,False
id_3538,id_7568,0.4701,id_2867,0.4662,id_10136,0.4639,False
id_3341,id_7568,0.4907,id_3341,0.4852,id_6556,0.4822,False
id_8486,id_6319,0.4690,id_8486,0.4636,id_3623,0.4429,False
id_4819,id_4819,0.5456,id_2439,0.4972,id_27,0.4808,True
id_4819,id_97,0.5261,id_5827,0.5246,id_2439,0.5148,False
id_4819,id_6523,0.6054,id_4819,0.5783,id_2439,0.5067,False
id_4819,id_1760,0.5985,id_6523,0.5303,id_2287,0.5225,False
id_4938,id_1652,0.5433,id_5896,0.5249,id_1853,0.5108,False
id_4938,id_4938,0.5498,id_2108,0.5261,id_2712,0.5196,True
id_4938,id_3517,0.4498,id_1535,0.4379,id_8486,0.4369,False
id_4938,id_4820,0.5378,id_4123,0.5274,id_1652,0.5122,False
id_4938,id_5756,0.5634,id_2141,0.5258,id_4938,0.5224,False
id_891,id_6502,0.4761,id_9716,0.4729,id_7197,0.4725,False
id_891,id_5128,0.5363,id_8486,0.5184,id_6809,0.4868,False
id_891,id_5202,0.5465,id_1535,0.5230,id_5611,0.4925,False
id_8035,id_6376,0.5101,id_4874,0.5083,id_9441,0.5025,False
id_8035,id_8035,0.5587,id_9351,0.5584,id_1750,0.5273,True
id_8035,id_8035,0.6011,id_4716,0.5399,id_6376,0.5291,True
id_8604,id_4455,0.5181,id_8764,0.5054,id_7925,0.4925,False
id_5550,id_5550,0.5216,id_1913,0.5177,id_2435,0.5105,True
id_5550,id_4716,0.4878,id_1750,0.4838,id_6543,0.4773,False
id_5550,id_5509,0.5420,id_9181,0.5331,id_5550,0.5169,False
id_3541,id_4716,0.5265,id_5080,0.4812,id_6890,0.4633,False
id_3541,id_4716,0.5201,id_6890,0.5047,id_8677,0.4773,False
id_3541,id_5080,0.5416,id_3541,0.5365,id_7166,0.4943,False
id_2480,id_2480,0.5728,id_556,0.5578,id_10023,0.5073,True
id_2480,id_556,0.5172,id_9351,0.5114,id_4716,0.4918,False
id_2480,id_1535,0.2830,id_2008,0.2594,id_738,0.2559,False
id_2480,id_8531,0.4658,id_5988,0.4554,id_9484,0.4500,False
id_9171,id_9310,0.5547,id_5548,0.5399,id_6011,0.5320,False
id_9171,id_9259,0.4396,id_2701,0.4386,id_4492,0.4352,False
id_9171,id_3520,0.5673,id_1381,0.5624,id_9171,0.5319,False
id_9171,id_9171,0.5655,id_69,0.5090,id_9716,0.5044,True
id_9171,id_4716,0.5269,id_69,0.4977,id_9171,0.4893,False
id_9171,id_9171,0.5611,id_6011,0.5541,id_2520,0.5080,True
id_7772,id_7772,0.5662,id_6001,0.5338,id_1936,0.5268,True
id_7772,id_7772,0.5521,id_2369,0.5232,id_6001,0.5191,True
id_7772,id_10251,0.6107,id_2369,0.5932,id_1722,0.5813,False
id_6213,id_5202,0.5457,id_8414,0.5235,id_10471,0.5233,False
id_8764,id_8764,0.5768,id_4716,0.5034,id_5689,0.4725,True
id_8764,id_8764,0.5659,id_9950,0.4658,id_9271,0.4586,True
id_7879,id_6502,0.4981,id_6637,0.4946,id_3520,0.4821,False
id_6056,id_3571,0.5211,id_3339,0.5128,id_6594,0.5057,False
id_6056,id_5689,0.5547,id_6056,0.5024,id_7270,0.4983,False
id_6056,id_9218,0.4872,id_873,0.4848,id_264,0.4828,False
id_2685,id_2685,0.5702,id_10007,0.5038,id_2364,0.4805,True
id_2685,id_7197,0.4857,id_9470,0.4808,id_2701,0.4686,False
id_1360,id_6266,0.5277,id_2136,0.5239,id_3041,0.5047,False
id_1360,id_10050,0.5593,id_9272,0.5210,id_6266,0.5045,False
id_1360,id_2580,0.4513,id_8440,0.4316,id_3623,0.4254,False
id_5134,id_4317,0.5586,id_5134,0.5426,id_7069,0.5342,False
id_8418,id_8531,0.5089,id_6731,0.4794,id_4716,0.4641,False
id_8418,id_8531,0.5093,id_4716,0.4871,id_3926,0.4732,False
id_8418,id_8531,0.5185,id_9181,0.5143,id_3926,0.4995,False
id_7389,id_6334,0.5802,id_3877,0.5404,id_8764,0.5360,False
id_7389,id_9398,0.5328,id_556,0.4519,id_7079,0.4511,False
id_7389,id_5988,0.5237,id_5251,0.4617,id_2154,0.4568,False
id_7389,id_4716,0.4945,id_9351,0.4931,id_6859,0.4834,False
id_7389,id_446,0.5130,id_7925,0.4947,id_6376,0.4793,False
id_7389,id_9398,0.5093,id_9291,0.4657,id_556,0.4596,False
id_7389,id_446,0.5301,id_6376,0.5031,id_4716,0.4831,False
id_7389,id_7925,0.5548,id_8764,0.5384,id_6334,0.5096,False
id_7389,id_3571,0.5591,id_6506,0.5083,id_7197,0.4942,False
id_7389,id_9051,0.4592,id_556,0.4565,id_488,0.4419,False
id_7389,id_4285,0.5123,id_5988,0.4971,id_2101,0.4880,False
id_7389,id_1694,0.4708,id_8044,0.4484,id_2751,0.4168,False
id_7389,id_4716,0.5446,id_1913,0.5275,id_4285,0.5074,False
id_7389,id_6582,0.5269,id_3877,0.5210,id_2154,0.5162,False
id_7389,id_1767,0.5198,id_446,0.4677,id_9441,0.4609,False
id_7389,id_9398,0.4881,id_5922,0.4802,id_10482,0.4596,False
id_346,id_4716,0.4817,id_5988,0.4804,id_2154,0.4783,False
id_346,id_2590,0.5064,id_3736,0.5054,id_6284,0.5030,False
id_346,id_3520,0.5070,id_488,0.4929,id_1381,0.4901,False
id_10511,id_7474,0.5610,id_10514,0.5587,id_10511,0.5367,False
id_10511,id_4317,0.5231,id_2842,0.4909,id_873,0.4449,False
id_10511,id_10514,0.5624,id_10511,0.5581,id_7474,0.5037,False
id_10511,id_10514,0.5893,id_7474,0.5735,id_10511,0.5731,False
id_9794,id_2751,0.5132,id_3520,0.5012,id_6502,0.4991,False
id_5895,id_6266,0.5400,id_6809,0.5069,id_10532,0.5020,False
id_5895,id_6266,0.6619,id_6809,0.5796,id_9272,0.5101,False
id_5895,id_2295,0.2994,id_9821,0.2353,id_5011,0.2347,False
id_7149,id_4317,0.4972,id_7474,0.4663,id_7197,0.4578,False
id_7149,id_873,0.5475,id_7456,0.5241,id_7149,0.5016,False
id_5213,id_6537,0.5303,id_4749,0.5027,id_10464,0.4953,False
id_5213,id_5213,0.5964,id_6537,0.4908,id_8486,0.4856,True
id_6373,id_6373,0.5531,id_9291,0.5387,id_6334,0.5226,True
id_6373,id_9716,0.5619,id_6373,0.5192,id_7197,0.5062,False
id_6373,id_6373,0.5742,id_4455,0.5461,id_9291,0.5361,True
id_6457,id_6457,0.4822,id_7712,0.4774,id_6218,0.4641,True
id_6457,id_2358,0.5743,id_5018,0.5604,id_1381,0.5245,False
id_6457,id_4716,0.4902,id_6457,0.4871,id_3520,0.4862,False
id_6457,id_6457,0.4974,id_3503,0.4909,id_6890,0.4878,True
id_6457,id_9398,0.5079,id_7123,0.4731,id_2520,0.4494,False
id_6457,id_7022,0.4801,id_8531,0.4737,id_7174,0.4580,False
id_6457,id_4716,0.5905,id_6376,0.5171,id_9181,0.5119,False
id_2560,id_4749,0.5671,id_9809,0.5523,id_10500,0.5003,False
id_1644,id_2478,0.5401,id_4598,0.4825,id_9272,0.4821,False
id_1644,id_9030,0.5485,id_10515,0.5393,id_1644,0.5361,False
id_8677,id_6859,0.4943,id_186,0.4936,id_5336,0.4707,False
id_1434,id_1434,0.6306,id_1654,0.4828,id_6278,0.4827,True
id_1434,id_1434,0.5390,id_8897,0.5007,id_4175,0.4934,True
id_1434,id_4433,0.5034,id_6266,0.5034,id_9716,0.5021,False
id_1434,id_1434,0.5742,id_4166,0.5011,id_1654,0.4848,True
id_1434,id_1434,0.5452,id_1853,0.5061,id_8414,0.4935,True
id_1434,id_1434,0.7177,id_2950,0.6147,id_7315,0.6078,True
id_1434,id_1434,0.5552,id_4433,0.4793,id_8414,0.4712,True
id_1434,id_1434,0.6315,id_4492,0.5391,id_2141,0.5243,True
id_1434,id_4317,0.4994,id_7197,0.4909,id_5066,0.4653,False
id_1434,id_2701,0.4939,id_7363,0.4759,id_5221,0.4728,False
id_1434,id_5080,0.5910,id_8414,0.5703,id_6013,0.5645,False
id_3129,id_3129,0.8351,id_342,0.6337,id_1752,0.5619,True
id_3129,id_4459,0.4578,id_97,0.4351,id_6013,0.4262,False
id_3129,id_753,0.5557,id_1760,0.5131,id_3517,0.5089,False
id_3129,id_1851,0.5350,id_4855,0.5045,id_3517,0.4827,False
id_3129,id_4869,0.5459,id_9431,0.5365,id_2424,0.5357,False
id_6089,id_1750,0.5364,id_9806,0.4691,id_1824,0.4654,False
id_2232,id_7522,0.5271,id_4517,0.5020,id_1853,0.4908,False
id_2232,id_7522,0.4946,id_4966,0.4926,id_4166,0.4896,False
id_2232,id_7522,0.5753,id_2712,0.5545,id_2246,0.5393,False
id_2232,id_7522,0.5102,id_9431,0.5000,id_753,0.4992,False
id_2232,id_2424,0.5124,id_1853,0.5116,id_3517,0.5097,False
id_8420,id_10419,0.5523,id_7019,0.5473,id_2741,0.5119,False
id_7300,id_7300,0.5981,id_6623,0.5168,id_5548,0.5017,True
id_7300,id_7300,0.5707,id_3165,0.5229,id_5548,0.4840,True
id_7300,id_652,0.4656,id_69,0.4530,id_6809,0.4469,False
id_7300,id_9271,0.5151,id_7300,0.5037,id_1744,0.4933,False
id_7300,id_7300,0.5386,id_6623,0.5265,id_652,0.5039,True
id_7300,id_7300,0.5344,id_1381,0.5040,id_5273,0.4879,True
id_7300,id_3926,0.5245,id_7300,0.5039,id_2751,0.5018,False
id_7300,id_3692,0.4701,id_3926,0.4654,id_7712,0.4613,False
id_7300,id_5273,0.4653,id_3926,0.4580,id_652,0.4548,False
id_7300,id_7300,0.5883,id_5548,0.4928,id_5956,0.4857,True
id_7300,id_7300,0.5991,id_6623,0.5584,id_5956,0.5291,True
id_7300,id_5988,0.5919,id_6882,0.5772,id_7204,0.5498,False
id_7300,id_7300,0.5275,id_2751,0.4954,id_9356,0.4938,True
id_7300,id_652,0.4860,id_2751,0.4807,id_7300,0.4617,False
id_7300,id_7300,0.5306,id_7022,0.5074,id_6457,0.4912,True
id_7300,id_7300,0.5809,id_6623,0.5332,id_3926,0.5298,True
id_4436,id_3736,0.5436,id_4436,0.5389,id_1465,0.5006,False
id_4436,id_4436,0.6080,id_2710,0.5181,id_7273,0.5097,True
id_8176,id_1535,0.5288,id_9609,0.5157,id_10288,0.4972,False
id_8176,id_6266,0.5260,id_8486,0.5090,id_8440,0.4891,False
id_8176,id_8414,0.4803,id_4166,0.4790,id_7273,0.4604,False
id_4123,id_4123,0.5771,id_649,0.5770,id_4247,0.5319,True
id_9524,id_5202,0.5815,id_9524,0.5283,id_5548,0.5107,False
id_9524,id_9524,0.6994,id_6556,0.5895,id_6998,0.5591,True
id_9524,id_9271,0.5138,id_6350,0.5137,id_7197,0.4834,False
id_9524,id_9524,0.6741,id_6556,0.5453,id_4716,0.5368,True
id_9524,id_9524,0.6440,id_4716,0.5389,id_10050,0.5193,True
id_9524,id_9524,0.6159,id_8975,0.5466,id_5202,0.5403,True
id_9524,id_9524,0.6232,id_6556,0.5712,id_5548,0.4909,True
id_9524,id_9524,0.6481,id_6556,0.5465,id_6998,0.5113,True
id_9524,id_9524,0.6168,id_4716,0.5158,id_8975,0.5141,True
id_9524,id_9524,0.6235,id_5548,0.5467,id_6556,0.5364,True
id_9524,id_6556,0.5427,id_9524,0.4930,id_4455,0.4904,False
id_9524,id_9524,0.4961,id_446,0.4844,id_10050,0.4538,True
id_9524,id_9524,0.5821,id_8975,0.5426,id_4716,0.5135,True
id_9524,id_9524,0.5784,id_8975,0.5714,id_5202,0.4934,True
id_9524,id_9524,0.5850,id_8975,0.5361,id_10050,0.5231,True
id_9524,id_9524,0.6251,id_8975,0.5504,id_3406,0.5183,True
id_9524,id_9524,0.7082,id_6556,0.5929,id_6998,0.5572,True
