query_id,top1_id,sim1,top2_id,sim2,top3_id,sim3,found_in_top3
id_1201,id_1201,0.6107,id_6213,0.4042,id_4675,0.4024,True
id_1201,id_1201,0.6160,id_221,0.4278,id_608,0.4076,True
id_1201,id_2351,0.3678,id_4966,0.3643,id_2246,0.3538,False
id_1201,id_1201,0.4306,id_6770,0.3551,id_891,0.3444,True
id_1201,id_1795,0.3687,id_4998,0.3595,id_3379,0.3554,False
id_1201,id_1597,0.3281,id_4853,0.3218,id_1201,0.3211,True
id_1201,id_1201,0.5152,id_5290,0.4105,id_2987,0.3999,True
id_1201,id_1201,0.6146,id_7952,0.4356,id_5593,0.4104,True
id_1201,id_1201,0.4185,id_9598,0.3575,id_1795,0.3545,True
id_1201,id_1201,0.5027,id_2987,0.4116,id_608,0.3891,True
id_1201,id_4966,0.3169,id_2351,0.3094,id_1535,0.3044,False
id_1201,id_1201,0.5794,id_2136,0.3951,id_1400,0.3761,True
id_1201,id_1201,0.6941,id_5472,0.3947,id_5290,0.3899,True
id_2730,id_2730,0.5674,id_6457,0.4168,id_4667,0.4105,True
id_2730,id_2730,0.5510,id_6011,0.4224,id_8781,0.4046,True
id_2730,id_1465,0.3188,id_1795,0.3166,id_1535,0.3067,False
id_2730,id_1535,0.3320,id_8902,0.3307,id_3339,0.3277,False
id_2730,id_2730,0.4656,id_1952,0.4107,id_8781,0.3897,True
id_2730,id_2730,0.4560,id_7350,0.3840,id_8531,0.3804,True
id_2730,id_2730,0.5228,id_7833,0.4182,id_3622,0.4082,True
id_2730,id_2730,0.5082,id_7350,0.4154,id_4925,0.4103,True
id_2730,id_2730,0.3717,id_2358,0.3438,id_2435,0.3419,True
id_2730,id_3136,0.4165,id_168,0.3719,id_261,0.3632,False
id_2730,id_2730,0.4737,id_6430,0.3883,id_9288,0.3883,True
id_2730,id_2730,0.3979,id_2235,0.3211,id_5232,0.3135,True
id_2730,id_4177,0.3347,id_2730,0.3083,id_1535,0.3069,True
id_1760,id_1760,0.4864,id_3936,0.4342,id_1795,0.4184,True
id_1760,id_1760,0.5189,id_5948,0.4286,id_3430,0.4227,True
id_1760,id_3936,0.3701,id_2415,0.3590,id_10007,0.3494,False
id_1760,id_1760,0.5106,id_1752,0.4066,id_2287,0.3980,True
id_1760,id_1760,0.5865,id_3853,0.4205,id_1026,0.4156,True
id_1760,id_1535,0.3335,id_475,0.3185,id_8414,0.3074,False
id_1760,id_1760,0.4830,id_233,0.4130,id_4353,0.3941,True
id_1760,id_1760,0.3966,id_2077,0.3774,id_1795,0.3769,True
id_1760,id_1760,0.6011,id_1752,0.4229,id_4659,0.4189,True
id_1760,id_1760,0.5132,id_2415,0.3847,id_27,0.3668,True
id_1760,id_1760,0.5588,id_8897,0.4279,id_2287,0.4251,True
id_1760,id_1535,0.3682,id_9393,0.3539,id_255,0.3487,False
id_1760,id_1760,0.4763,id_10007,0.4327,id_27,0.4234,True
id_10422,id_10422,0.6406,id_9946,0.4191,id_1312,0.3847,True
id_10422,id_10422,0.7085,id_9946,0.4946,id_8428,0.4666,True
id_10422,id_10422,0.4819,id_7568,0.3913,id_5549,0.3790,True
id_10422,id_10422,0.6481,id_9946,0.4281,id_8428,0.4214,True
id_10422,id_10422,0.6021,id_9946,0.4526,id_7690,0.4077,True
id_10422,id_10422,0.6275,id_9946,0.4371,id_8036,0.4126,True
id_10422,id_10422,0.6437,id_9946,0.4355,id_8428,0.4032,True
id_10422,id_10422,0.5947,id_5999,0.4456,id_6502,0.4306,True
id_10422,id_10422,0.7418,id_9946,0.5048,id_10131,0.4319,True
id_10422,id_10422,0.6185,id_9946,0.4605,id_8428,0.4145,True
id_10422,id_1393,0.3854,id_3692,0.3713,id_4204,0.3693,False
id_10422,id_10422,0.5411,id_9946,0.4060,id_10136,0.3942,True
id_10422,id_4751,0.3749,id_248,0.3732,id_69,0.3719,False
id_10422,id_10422,0.6960,id_9946,0.5024,id_8428,0.4887,True
id_2136,id_2136,0.3703,id_5437,0.3116,id_10125,0.3057,True
id_2136,id_2136,0.4587,id_1795,0.3607,id_6821,0.3563,True
id_2136,id_2136,0.6263,id_6826,0.4435,id_6115,0.4334,True
id_2136,id_2136,0.3966,id_4324,0.3808,id_4059,0.3422,True
id_2136,id_2136,0.5708,id_6115,0.4263,id_6826,0.4010,True
id_2136,id_2136,0.5652,id_6826,0.4545,id_2,0.4024,True
id_2136,id_2136,0.4370,id_6826,0.3940,id_1762,0.3924,True
id_2136,id_2136,0.5389,id_2,0.3847,id_6115,0.3830,True
id_2136,id_2136,0.5186,id_1350,0.3878,id_9863,0.3839,True
id_2136,id_7904,0.4215,id_6380,0.4022,id_10110,0.3911,False
id_2136,id_2136,0.4420,id_1795,0.4096,id_3578,0.4045,True
id_2136,id_2136,0.6110,id_6115,0.4166,id_8170,0.4060,True
id_2136,id_1795,0.4306,id_2136,0.4025,id_6826,0.3950,True
id_2136,id_2136,0.6121,id_6826,0.3961,id_4059,0.3851,True
id_2136,id_2136,0.6909,id_1400,0.4339,id_6826,0.4328,True
id_2136,id_2136,0.6033,id_6826,0.4026,id_6115,0.3992,True
id_2136,id_2351,0.3672,id_608,0.3612,id_3963,0.3529,False
id_2136,id_2136,0.4167,id_1597,0.3869,id_9945,0.3659,True
id_2136,id_2136,0.4886,id_4324,0.4299,id_5305,0.3647,True
id_2136,id_7904,0.4071,id_2136,0.4009,id_6336,0.3950,True
id_2136,id_2136,0.6021,id_6115,0.4679,id_6826,0.4600,True
id_2136,id_2136,0.5094,id_6380,0.3833,id_2439,0.3651,True
id_2136,id_2136,0.6068,id_4059,0.3995,id_6826,0.3908,True
id_2136,id_4135,0.3183,id_2701,0.3177,id_1587,0.3034,False
id_2136,id_5305,0.3156,id_1587,0.2949,id_8414,0.2908,False
id_2136,id_2136,0.5506,id_6380,0.3782,id_6826,0.3758,True
id_2136,id_2136,0.4204,id_649,0.4192,id_1795,0.3999,True
id_2136,id_2136,0.4945,id_6115,0.4178,id_6380,0.3940,True
id_2136,id_7904,0.3763,id_6245,0.3706,id_5951,0.3683,False
id_2136,id_2136,0.5718,id_4324,0.3877,id_6826,0.3849,True
id_2136,id_2136,0.5054,id_649,0.3801,id_1762,0.3668,True
id_2136,id_2136,0.5546,id_6826,0.3724,id_6380,0.3722,True
id_2136,id_2136,0.5293,id_4059,0.3907,id_169,0.3754,True
id_2136,id_6821,0.3366,id_2136,0.3326,id_6115,0.3194,True
id_2136,id_2136,0.3547,id_1587,0.3383,id_1536,0.3267,True
id_2136,id_2136,0.4612,id_4324,0.3804,id_6380,0.3637,True
id_2136,id_2136,0.5168,id_6826,0.4343,id_6115,0.4320,True
id_2136,id_2136,0.5445,id_6826,0.4102,id_6380,0.3915,True
id_2136,id_2136,0.6656,id_1400,0.4112,id_8170,0.4046,True
id_2136,id_2136,0.5459,id_6453,0.4202,id_1761,0.3970,True
id_2136,id_5011,0.3924,id_2136,0.3901,id_3578,0.3850,True
id_2136,id_2136,0.5902,id_5437,0.4011,id_6115,0.4002,True
id_2136,id_2701,0.3228,id_4177,0.2833,id_4135,0.2801,False
id_2136,id_2136,0.4307,id_2287,0.3705,id_1795,0.3680,True
id_2136,id_2136,0.5497,id_6826,0.4440,id_649,0.3977,True
id_2136,id_2136,0.4399,id_1674,0.3676,id_2,0.3581,True
id_2136,id_2136,0.5590,id_5437,0.4032,id_6826,0.3961,True
id_2136,id_2136,0.6097,id_5437,0.4033,id_2,0.3985,True
id_169,id_169,0.4161,id_10007,0.3600,id_5869,0.3569,True
id_169,id_6821,0.3554,id_6934,0.3516,id_1795,0.3400,False
id_169,id_169,0.3981,id_6540,0.3298,id_2439,0.3288,True
id_169,id_169,0.6575,id_3350,0.4013,id_5892,0.4012,True
id_169,id_169,0.4750,id_6013,0.3917,id_2987,0.3906,True
id_169,id_907,0.3378,id_1535,0.3331,id_526,0.3259,False
id_169,id_2293,0.3648,id_1795,0.3550,id_9694,0.3547,False
id_169,id_169,0.4845,id_1795,0.3518,id_4324,0.3458,True
id_169,id_2701,0.3369,id_1587,0.3177,id_1535,0.3071,False
id_169,id_169,0.5188,id_3195,0.4308,id_2141,0.4280,True
id_169,id_169,0.5355,id_4583,0.3594,id_3157,0.3566,True
id_169,id_2701,0.3675,id_4698,0.3320,id_1587,0.3272,False
id_169,id_169,0.4188,id_1571,0.4027,id_4169,0.3794,True
id_169,id_4247,0.4069,id_169,0.4025,id_1535,0.3701,True
id_169,id_169,0.6587,id_3157,0.3895,id_3792,0.3842,True
id_169,id_169,0.6171,id_2104,0.3729,id_2987,0.3596,True
id_169,id_169,0.6927,id_2987,0.3966,id_3350,0.3840,True
id_169,id_169,0.6369,id_3350,0.4028,id_7952,0.3973,True
id_169,id_169,0.6242,id_3350,0.3801,id_3157,0.3782,True
id_169,id_169,0.7164,id_3350,0.4142,id_65,0.3997,True
id_169,id_169,0.7141,id_3773,0.3687,id_3350,0.3684,True
id_169,id_169,0.5913,id_8959,0.3740,id_6882,0.3692,True
id_169,id_169,0.4356,id_1201,0.3834,id_3039,0.3738,True
id_169,id_169,0.5007,id_4321,0.3959,id_4698,0.3880,True
id_169,id_169,0.6466,id_3157,0.4045,id_3350,0.3737,True
id_169,id_4966,0.3118,id_7834,0.3010,id_2351,0.2953,False
id_169,id_169,0.6318,id_8787,0.3767,id_2987,0.3766,True
id_169,id_169,0.4404,id_1795,0.3644,id_2987,0.3642,True
id_169,id_169,0.5767,id_3350,0.4756,id_7315,0.4068,True
id_169,id_3039,0.3727,id_1597,0.3654,id_2136,0.3617,False
id_169,id_2701,0.2320,id_1535,0.2242,id_5305,0.2202,False
id_169,id_169,0.5261,id_10007,0.4179,id_2104,0.4086,True
id_169,id_169,0.7054,id_3157,0.4316,id_65,0.4173,True
id_169,id_169,0.4713,id_3350,0.3721,id_6013,0.3508,True
id_169,id_169,0.3817,id_3792,0.3469,id_3589,0.3438,True
id_169,id_169,0.6884,id_3157,0.4425,id_3350,0.3922,True
id_169,id_8959,0.3512,id_4006,0.3474,id_4716,0.3420,False
id_169,id_169,0.5510,id_1762,0.4431,id_5756,0.4276,True
id_169,id_169,0.4091,id_5278,0.3458,id_1795,0.3421,True
id_169,id_169,0.7141,id_3773,0.3687,id_3350,0.3684,True
id_169,id_169,0.5574,id_4321,0.3928,id_4583,0.3804,True
id_169,id_169,0.7409,id_2987,0.4094,id_3350,0.4011,True
id_169,id_169,0.6775,id_2410,0.3999,id_2987,0.3942,True
id_169,id_169,0.5721,id_5765,0.3827,id_4583,0.3807,True
id_169,id_169,0.5763,id_4583,0.4070,id_3350,0.3932,True
id_169,id_1795,0.3281,id_9393,0.3218,id_1535,0.3103,False
id_169,id_169,0.3908,id_1597,0.3532,id_9524,0.3428,True
id_169,id_169,0.6642,id_3350,0.4306,id_1113,0.3869,True
id_169,id_169,0.4868,id_2104,0.3526,id_97,0.3500,True
id_169,id_169,0.6700,id_8959,0.3810,id_5552,0.3789,True
id_169,id_169,0.6425,id_3350,0.3959,id_5892,0.3612,True
id_169,id_169,0.3799,id_2987,0.3738,id_5951,0.3618,True
id_169,id_169,0.6889,id_2104,0.4088,id_2232,0.3982,True
id_169,id_169,0.4895,id_1795,0.3979,id_2670,0.3920,True
id_169,id_2987,0.4541,id_169,0.4039,id_186,0.3862,True
id_169,id_2645,0.3752,id_2670,0.3714,id_7197,0.3614,False
id_169,id_169,0.6139,id_3350,0.4112,id_5892,0.3905,True
id_169,id_169,0.6762,id_8440,0.3960,id_2987,0.3842,True
id_169,id_169,0.6326,id_2987,0.4103,id_2104,0.3978,True
id_169,id_169,0.4511,id_1571,0.4068,id_5687,0.3834,True
id_169,id_169,0.6880,id_3350,0.4176,id_4583,0.3903,True
id_169,id_169,0.7138,id_3157,0.4211,id_65,0.4174,True
id_169,id_169,0.4357,id_264,0.3946,id_4716,0.3803,True
id_169,id_169,0.3745,id_5869,0.3639,id_5033,0.3601,True
id_7270,id_8055,0.3526,id_2103,0.3412,id_7019,0.3249,False
id_7270,id_7270,0.5780,id_7456,0.4812,id_4968,0.4391,True
id_7270,id_7270,0.5491,id_6062,0.4191,id_4968,0.3988,True
id_7270,id_7270,0.6028,id_5058,0.4713,id_5689,0.4530,True
id_7270,id_7270,0.5642,id_4968,0.4567,id_7763,0.4384,True
id_7270,id_7270,0.5423,id_4968,0.4799,id_6062,0.4585,True
id_7270,id_7270,0.5712,id_5689,0.4336,id_873,0.4254,True
id_7270,id_7270,0.4331,id_5689,0.4265,id_6062,0.4183,True
id_7270,id_7270,0.6220,id_7925,0.4439,id_9037,0.4404,True
id_7270,id_7270,0.6077,id_6811,0.4712,id_4968,0.4669,True
id_7270,id_7270,0.3511,id_8055,0.3140,id_9037,0.3088,True
id_7270,id_7270,0.3778,id_9629,0.3566,id_10343,0.3479,True
id_10369,id_2333,0.4234,id_2930,0.4212,id_7772,0.4192,False
id_10369,id_10369,0.4747,id_1795,0.3661,id_10007,0.3640,True
id_10369,id_10369,0.4784,id_342,0.3730,id_10007,0.3546,True
id_10369,id_10369,0.4121,id_3963,0.3604,id_526,0.3530,True
id_10369,id_10369,0.6337,id_3041,0.4436,id_233,0.4436,True
id_10369,id_10369,0.5715,id_342,0.4378,id_2351,0.4179,True
id_10369,id_10369,0.5910,id_342,0.4260,id_10007,0.4260,True
id_10369,id_10369,0.6696,id_3831,0.4155,id_3136,0.3914,True
id_10369,id_10369,0.4602,id_10007,0.3632,id_526,0.3529,True
id_10369,id_10369,0.4423,id_4247,0.3626,id_4835,0.3504,True
id_10369,id_10369,0.5799,id_1795,0.4121,id_3578,0.4063,True
id_10369,id_10369,0.6497,id_3831,0.4077,id_3041,0.4066,True
id_610,id_610,0.6645,id_233,0.3950,id_3578,0.3646,True
id_610,id_610,0.6849,id_3578,0.3870,id_2435,0.3855,True
id_610,id_610,0.3799,id_4524,0.3621,id_6648,0.3613,True
id_610,id_610,0.6107,id_1026,0.3656,id_2802,0.3641,True
id_610,id_610,0.6963,id_233,0.3862,id_3578,0.3810,True
id_610,id_4966,0.3593,id_3963,0.3589,id_610,0.3398,True
id_610,id_610,0.6526,id_3095,0.4078,id_233,0.3795,True
id_610,id_610,0.6599,id_6466,0.4046,id_3578,0.3982,True
id_610,id_3195,0.3412,id_4966,0.3377,id_1795,0.3307,False
id_610,id_610,0.6406,id_1851,0.3864,id_1026,0.3858,True
id_610,id_610,0.5610,id_233,0.3898,id_3578,0.3764,True
id_610,id_610,0.6065,id_233,0.3975,id_3578,0.3932,True
id_610,id_610,0.4813,id_233,0.4050,id_1851,0.4010,True
id_610,id_610,0.5295,id_4157,0.3430,id_233,0.3422,True
id_610,id_610,0.4466,id_2867,0.3741,id_3538,0.3724,True
id_610,id_610,0.5555,id_5750,0.3691,id_6466,0.3548,True
id_610,id_610,0.6678,id_233,0.4183,id_5714,0.3968,True
id_610,id_610,0.5079,id_2435,0.3236,id_2235,0.3217,True
id_610,id_610,0.6422,id_2802,0.3640,id_1026,0.3511,True
id_610,id_610,0.6015,id_4247,0.4126,id_5714,0.4062,True
id_610,id_1795,0.3702,id_3195,0.3611,id_610,0.3407,True
id_610,id_610,0.4781,id_3503,0.3752,id_8781,0.3742,True
id_610,id_610,0.5842,id_1847,0.3666,id_1026,0.3663,True
id_610,id_610,0.6345,id_3095,0.3783,id_5750,0.3753,True
id_610,id_610,0.6548,id_3095,0.3888,id_233,0.3730,True
id_610,id_610,0.6721,id_5714,0.3931,id_3538,0.3910,True
id_610,id_610,0.3646,id_1587,0.3619,id_1795,0.3605,True
id_610,id_3831,0.3794,id_610,0.3767,id_1652,0.3602,True
id_610,id_3963,0.3408,id_1795,0.3403,id_1465,0.3359,False
id_610,id_475,0.3383,id_4247,0.3237,id_2295,0.3109,False
id_610,id_610,0.6849,id_3578,0.3870,id_2435,0.3855,True
id_610,id_610,0.4949,id_3923,0.4503,id_5486,0.3946,True
id_1286,id_1286,0.4964,id_1795,0.4014,id_9393,0.3926,True
id_1286,id_2902,0.4558,id_1286,0.4393,id_5948,0.4265,True
id_1286,id_601,0.3896,id_7197,0.3780,id_7568,0.3722,False
id_1286,id_1286,0.5284,id_497,0.4218,id_5011,0.4145,True
id_1286,id_1286,0.5323,id_6560,0.4202,id_9809,0.4138,True
id_1286,id_2077,0.3895,id_1853,0.3864,id_1612,0.3762,False
id_1286,id_1535,0.2830,id_2701,0.2601,id_2950,0.2576,False
id_1286,id_4524,0.3800,id_1286,0.3760,id_9393,0.3680,True
id_1286,id_1286,0.5938,id_4524,0.4327,id_4819,0.4279,True
id_1286,id_1412,0.3661,id_3397,0.3617,id_3778,0.3607,False
id_1286,id_1286,0.6515,id_3430,0.4685,id_4524,0.4486,True
id_1286,id_1286,0.5179,id_4749,0.4058,id_4715,0.3837,True
id_1286,id_1286,0.5453,id_4524,0.4604,id_1795,0.4215,True
id_1286,id_1286,0.5422,id_1795,0.4038,id_4749,0.3988,True
id_1286,id_1286,0.6054,id_27,0.4514,id_2902,0.4284,True
id_1286,id_1286,0.5881,id_4524,0.4773,id_2902,0.4652,True
id_1286,id_1286,0.5165,id_1795,0.4417,id_5011,0.4201,True
id_1286,id_1286,0.4964,id_27,0.4265,id_1795,0.4049,True
id_1286,id_1286,0.6179,id_9809,0.3819,id_3430,0.3818,True
id_1286,id_1286,0.5636,id_497,0.3862,id_5714,0.3689,True
id_1286,id_3512,0.3465,id_9032,0.3437,id_4524,0.3288,False
id_1286,id_4524,0.4359,id_1286,0.4240,id_27,0.3811,True
id_1286,id_1286,0.4267,id_4524,0.4075,id_1795,0.3667,True
id_1286,id_1286,0.4516,id_27,0.3742,id_2415,0.3728,True
id_1286,id_4009,0.3769,id_1286,0.3617,id_9988,0.3522,True
id_1286,id_1286,0.4191,id_2287,0.3334,id_6560,0.3238,True
id_1286,id_1286,0.5716,id_27,0.4573,id_4524,0.4430,True
id_1286,id_1286,0.5971,id_4583,0.4245,id_4819,0.4187,True
id_1286,id_1286,0.5828,id_4524,0.4389,id_27,0.4274,True
id_1286,id_1286,0.4781,id_4998,0.4007,id_27,0.4000,True
id_1286,id_1286,0.5575,id_9809,0.4100,id_4524,0.4094,True
id_594,id_2867,0.3569,id_4630,0.3491,id_1535,0.3404,False
id_594,id_5886,0.3768,id_8209,0.3673,id_2108,0.3611,False
id_594,id_8629,0.4716,id_10246,0.4708,id_5202,0.4652,False
id_594,id_4630,0.3555,id_6543,0.3296,id_10246,0.3052,False
id_594,id_216,0.3642,id_1365,0.3549,id_3517,0.3514,False
id_594,id_1535,0.3598,id_9694,0.3573,id_3646,0.3460,False
id_594,id_4177,0.3879,id_1535,0.3401,id_2701,0.3206,False
id_722,id_722,0.5363,id_2987,0.4426,id_2128,0.4062,True
id_722,id_722,0.4690,id_2415,0.4445,id_5209,0.4408,True
id_722,id_722,0.5604,id_255,0.4168,id_2104,0.4129,True
id_722,id_722,0.5088,id_3942,0.3524,id_526,0.3458,True
id_722,id_722,0.4916,id_5209,0.4505,id_4123,0.4258,True
id_722,id_722,0.3968,id_27,0.3743,id_2415,0.3625,True
id_9470,id_9046,0.3865,id_8953,0.3744,id_8883,0.3729,False
id_9470,id_9470,0.4389,id_1535,0.3276,id_8037,0.3196,True
id_9470,id_4324,0.4532,id_9470,0.4160,id_6321,0.3729,True
id_9470,id_5793,0.3761,id_1795,0.3483,id_4966,0.3427,False
id_9470,id_9470,0.5400,id_8088,0.3932,id_5756,0.3920,True
id_9470,id_8209,0.3721,id_9272,0.3245,id_9694,0.3242,False
id_9470,id_6457,0.3782,id_2751,0.3761,id_3520,0.3582,False
id_9470,id_9470,0.5495,id_5756,0.4210,id_9353,0.4114,True
id_9470,id_9470,0.4967,id_4324,0.3984,id_5756,0.3862,True
id_4975,id_4975,0.6201,id_365,0.4113,id_6703,0.4099,True
id_4975,id_6890,0.3596,id_2154,0.3420,id_8677,0.3315,False
id_4975,id_4975,0.5197,id_7087,0.4327,id_6890,0.4297,True
id_4975,id_8036,0.3988,id_8986,0.3963,id_4910,0.3946,False
id_4975,id_4975,0.6656,id_6890,0.5050,id_7087,0.4685,True
id_4975,id_4975,0.5609,id_7087,0.4361,id_8677,0.4248,True
id_4975,id_8677,0.2720,id_6543,0.2719,id_9018,0.2560,False
id_4975,id_9018,0.3532,id_6284,0.3512,id_8677,0.3496,False
id_4975,id_8677,0.4580,id_4975,0.4501,id_6284,0.4217,True
id_4975,id_4975,0.6048,id_10116,0.4560,id_9753,0.4466,True
id_4975,id_4975,0.4155,id_8677,0.3918,id_9530,0.3709,True
id_4619,id_4619,0.5640,id_3251,0.4064,id_8959,0.4049,True
id_4619,id_7389,0.4230,id_4358,0.4104,id_8055,0.4030,False
id_4619,id_4619,0.5227,id_6368,0.4536,id_2291,0.4147,True
id_4619,id_4619,0.4928,id_8883,0.3928,id_8787,0.3776,True
id_4619,id_4619,0.4108,id_3051,0.3551,id_255,0.3345,True
id_4619,id_4619,0.4237,id_10021,0.3670,id_1795,0.3614,True
id_4619,id_4619,0.5234,id_6368,0.4824,id_2291,0.4426,True
id_4619,id_4619,0.5024,id_2710,0.4136,id_5131,0.3898,True
id_4619,id_4619,0.5538,id_6368,0.4243,id_3674,0.4191,True
id_4619,id_4619,0.5917,id_1795,0.3941,id_8787,0.3882,True
id_4619,id_4619,0.4857,id_4166,0.4086,id_5131,0.3935,True
id_4619,id_2291,0.4260,id_1350,0.4125,id_4619,0.4124,True
id_4619,id_4619,0.5001,id_4825,0.3660,id_3936,0.3580,True
id_4619,id_4619,0.4762,id_4869,0.4362,id_1795,0.4101,True
id_4619,id_4619,0.4760,id_4966,0.3818,id_10152,0.3730,True
id_4619,id_3936,0.3901,id_4619,0.3844,id_255,0.3402,True
id_4619,id_4619,0.5028,id_1795,0.4422,id_4869,0.4218,True
id_4619,id_4619,0.5150,id_6368,0.4044,id_8959,0.3793,True
id_4619,id_4619,0.5834,id_4063,0.3919,id_8883,0.3850,True
id_4619,id_4619,0.5136,id_10152,0.3790,id_4869,0.3694,True
id_4619,id_4619,0.5687,id_7524,0.4532,id_9670,0.4386,True
id_4619,id_4619,0.5249,id_1795,0.3960,id_177,0.3954,True
id_4619,id_4619,0.4843,id_6013,0.4006,id_1795,0.3866,True
id_4619,id_4619,0.5060,id_4869,0.4195,id_1795,0.4011,True
id_4619,id_4619,0.5375,id_1402,0.4030,id_6033,0.3921,True
id_4619,id_4619,0.4763,id_8787,0.3820,id_1795,0.3715,True
id_4619,id_6368,0.4394,id_4619,0.4359,id_4825,0.4109,True
id_4619,id_4619,0.4931,id_2291,0.4337,id_3251,0.4024,True
id_346,id_346,0.4352,id_738,0.3879,id_99,0.3744,True
id_346,id_99,0.3817,id_9230,0.3606,id_10422,0.3504,False
id_346,id_346,0.6261,id_397,0.4422,id_8204,0.4405,True
id_346,id_346,0.4593,id_2751,0.4178,id_25,0.3954,True
id_346,id_346,0.4746,id_99,0.3675,id_738,0.3595,True
id_346,id_1535,0.3571,id_4524,0.3527,id_9393,0.3454,False
id_346,id_346,0.4485,id_4138,0.3555,id_9806,0.3479,True
id_346,id_2701,0.3599,id_1535,0.3004,id_1046,0.2923,False
id_346,id_346,0.4101,id_1795,0.4042,id_2689,0.3981,True
id_346,id_346,0.5818,id_2751,0.4485,id_5251,0.4345,True
id_346,id_346,0.4774,id_1897,0.3948,id_397,0.3884,True
id_346,id_2623,0.3295,id_10483,0.3203,id_475,0.3195,False
id_346,id_346,0.4981,id_397,0.4032,id_2751,0.3981,True
id_3963,id_3963,0.5289,id_6775,0.4154,id_2134,0.4046,True
id_3963,id_3963,0.4205,id_2134,0.3870,id_7567,0.3827,True
id_3963,id_3963,0.5411,id_4938,0.4040,id_3623,0.3988,True
id_3963,id_7114,0.3939,id_6556,0.3848,id_5423,0.3771,False
id_3963,id_4820,0.3859,id_3963,0.3766,id_2134,0.3635,True
id_3963,id_1597,0.3192,id_1587,0.3186,id_10511,0.3131,False
id_3963,id_3963,0.5210,id_3623,0.4058,id_5951,0.3749,True
id_3963,id_7114,0.3249,id_3541,0.3211,id_1587,0.3192,False
id_1535,id_831,0.4761,id_4852,0.4588,id_4923,0.4327,False
id_1535,id_1535,0.3766,id_4966,0.3256,id_2701,0.3160,True
id_1535,id_8209,0.3524,id_3195,0.3235,id_5305,0.3098,False
id_1535,id_1535,0.4518,id_27,0.3624,id_1612,0.3539,True
id_1535,id_1535,0.3337,id_4966,0.3074,id_1795,0.2723,True
id_1535,id_1535,0.4234,id_2439,0.3993,id_5212,0.3988,True
id_1535,id_1535,0.4546,id_4247,0.4234,id_1286,0.4116,True
id_1535,id_1535,0.4250,id_3506,0.3460,id_9694,0.3237,True
id_1535,id_1535,0.4284,id_9694,0.3948,id_7114,0.3871,True
id_1535,id_1535,0.4205,id_5011,0.3498,id_4966,0.3424,True
id_1535,id_2802,0.3451,id_5593,0.3269,id_7363,0.3126,False
id_1535,id_2104,0.4389,id_4852,0.4337,id_255,0.4290,False
id_1535,id_1535,0.3652,id_2701,0.3630,id_4177,0.3529,True
id_1535,id_1535,0.4995,id_2439,0.3872,id_5202,0.3866,True
id_1535,id_10356,0.4007,id_2077,0.3936,id_4162,0.3935,False
id_1535,id_1535,0.4257,id_5202,0.3821,id_10136,0.3776,True
id_1535,id_3195,0.3803,id_1535,0.3766,id_1612,0.3735,True
id_1535,id_4166,0.3190,id_9694,0.3172,id_3593,0.3165,False
id_1535,id_1535,0.3721,id_5206,0.3418,id_9988,0.3172,True
id_1535,id_1535,0.4024,id_9393,0.3879,id_1795,0.3669,True
id_1535,id_1535,0.3626,id_4009,0.3520,id_10500,0.3472,True
id_1535,id_1535,0.4255,id_4492,0.4015,id_10356,0.3526,True
id_1535,id_1535,0.4491,id_1795,0.4134,id_27,0.3967,True
id_1535,id_1535,0.4215,id_4166,0.3428,id_27,0.3367,True
id_1535,id_1535,0.3636,id_4966,0.3276,id_7114,0.3093,True
id_1535,id_2216,0.4078,id_8170,0.3950,id_6278,0.3914,False
id_1535,id_9271,0.3939,id_2867,0.3912,id_5202,0.3891,False
id_1535,id_1535,0.3969,id_27,0.3912,id_3339,0.3625,True
id_1535,id_1535,0.4207,id_4966,0.3950,id_7197,0.3832,True
id_1535,id_1535,0.4172,id_9550,0.3774,id_5711,0.3746,True
id_1535,id_5756,0.4043,id_1535,0.3775,id_5793,0.3689,True
id_1535,id_1535,0.4485,id_3646,0.4057,id_2867,0.3891,True
id_1535,id_1535,0.4515,id_5011,0.4033,id_5033,0.3933,True
id_1535,id_1535,0.4685,id_5202,0.4336,id_6899,0.4042,True
id_1535,id_1535,0.4675,id_2439,0.4373,id_4923,0.3960,True
id_1535,id_1535,0.4213,id_7114,0.3627,id_10152,0.3358,True
id_1535,id_10500,0.4253,id_1535,0.4172,id_475,0.3555,True
id_4358,id_4358,0.6071,id_5222,0.4789,id_10181,0.4743,True
id_4358,id_2751,0.4509,id_4358,0.4427,id_4874,0.4190,True
id_4358,id_8977,0.3551,id_2361,0.3498,id_4667,0.3399,False
id_4358,id_4358,0.6352,id_4874,0.4873,id_69,0.4788,True
id_4358,id_4358,0.6151,id_7389,0.4927,id_4874,0.4766,True
id_4358,id_5426,0.4546,id_9051,0.4409,id_2775,0.4390,False
id_4358,id_8685,0.4632,id_6088,0.4473,id_8531,0.4468,False
id_4358,id_8613,0.4151,id_7397,0.4136,id_186,0.4107,False
id_4358,id_2730,0.4275,id_5818,0.4094,id_6241,0.4059,False
id_4358,id_9171,0.4763,id_4358,0.4557,id_2751,0.4552,True
id_5806,id_1535,0.3871,id_9393,0.3804,id_4966,0.3627,False
id_5806,id_5806,0.5661,id_7092,0.3773,id_5011,0.3603,True
id_5806,id_5806,0.5451,id_3578,0.3942,id_5951,0.3804,True
id_5806,id_5806,0.5298,id_1795,0.4126,id_6363,0.4118,True
