query_id,pred_id,similarity,correct
id_4968,id_873,0.3306,False
id_4968,id_4968,0.5745,True
id_4968,id_4968,0.7098,True
id_4968,id_4968,0.5332,True
id_4968,id_4968,0.7590,True
id_4968,id_4968,0.4813,True
id_4968,id_4968,0.6633,True
id_4968,id_2257,0.4465,False
id_4968,id_4968,0.4396,True
id_4968,id_4968,0.6997,True
id_4968,id_4968,0.5464,True
id_4968,id_4373,0.4059,False
id_4968,id_4968,0.5646,True
id_4968,id_4373,0.3391,False
id_4968,id_4968,0.6554,True
id_4968,id_4968,0.6042,True
id_4968,id_4968,0.7519,True
id_4968,id_4968,0.6644,True
id_4968,id_4968,0.6036,True
id_4968,id_4968,0.5847,True
id_4968,id_4968,0.7275,True
id_4968,id_4968,0.5281,True
id_4968,id_4968,0.5569,True
id_4968,id_4968,0.7035,True
id_4968,id_4968,0.6050,True
id_4968,id_4968,0.7569,True
id_4968,id_4968,0.6185,True
id_4968,id_4968,0.6640,True
id_4968,id_4968,0.7369,True
id_4968,id_4968,0.7191,True
id_4968,id_4968,0.5736,True
id_4968,id_4968,0.7232,True
id_4968,id_4968,0.6446,True
id_4968,id_4968,0.5202,True
id_4968,id_5080,0.3849,False
id_4968,id_2842,0.4694,False
id_4968,id_4317,0.4704,False
id_4968,id_4968,0.4967,True
id_4968,id_4317,0.4689,False
id_4968,id_1888,0.3851,False
id_4968,id_4968,0.4414,True
id_4968,id_4968,0.6150,True
id_4968,id_4968,0.7225,True
id_4968,id_5058,0.3605,False
id_4968,id_4968,0.5144,True
id_4968,id_4968,0.6468,True
id_4968,id_4204,0.4693,False
id_4968,id_4968,0.6298,True
id_4968,id_4968,0.7041,True
id_4968,id_4968,0.7249,True
id_4968,id_4968,0.6965,True
id_4968,id_4968,0.6690,True
id_4968,id_4968,0.6164,True
id_4968,id_4968,0.7348,True
id_4968,id_4968,0.4775,True
id_4968,id_4968,0.5431,True
id_4968,id_4968,0.6822,True
id_4968,id_4968,0.8136,True
id_4968,id_4968,0.7340,True
id_4968,id_4968,0.7542,True
id_4968,id_4968,0.7408,True
id_4968,id_4968,0.5175,True
id_4968,id_3397,0.4179,False
id_4968,id_4968,0.6312,True
id_4968,id_4968,0.7267,True
id_4968,id_4968,0.7173,True
id_4968,id_4968,0.5941,True
id_4968,id_4968,0.6547,True
id_4968,id_4968,0.7307,True
id_4968,id_4968,0.7666,True
id_4968,id_4968,0.6989,True
id_4968,id_2257,0.3607,False
id_4968,id_4968,0.7207,True
id_4968,id_4968,0.6787,True
id_4968,id_4968,0.5902,True
id_4968,id_4968,0.7589,True
id_4968,id_9821,0.3015,False
id_4968,id_4968,0.7050,True
id_4968,id_7925,0.4428,False
id_4968,id_4968,0.5751,True
id_4968,id_4968,0.6211,True
id_4968,id_4968,0.5530,True
id_4968,id_3855,0.3520,False
id_4968,id_4874,0.4423,False
id_4968,id_4968,0.5777,True
id_4968,id_4968,0.7069,True
id_4968,id_7389,0.3675,False
id_4968,id_9044,0.3704,False
id_4968,id_4968,0.6855,True
id_4968,id_4968,0.5892,True
id_4968,id_4968,0.6923,True
id_4968,id_4968,0.5348,True
id_4968,id_4968,0.8199,True
id_4968,id_4968,0.4930,True
id_4968,id_4968,0.6403,True
id_4968,id_4968,0.6804,True
id_4968,id_8469,0.4317,False
id_4968,id_4968,0.4805,True
id_4968,id_3153,0.3592,False
id_4968,id_4968,0.7425,True
id_4968,id_4968,0.7616,True
id_4968,id_4968,0.5787,True
id_4968,id_4968,0.6927,True
id_4968,id_4968,0.7026,True
id_4968,id_4968,0.6828,True
id_4968,id_4968,0.7874,True
id_4968,id_4956,0.4173,False
id_4968,id_4968,0.7407,True
id_4968,id_4968,0.5841,True
id_4968,id_6568,0.3822,False
id_4968,id_4968,0.7106,True
id_4968,id_4968,0.6360,True
id_4968,id_4968,0.6020,True
id_4968,id_4968,0.5319,True
id_4968,id_4968,0.5369,True
id_4968,id_4968,0.5602,True
id_4968,id_4968,0.5710,True
id_4968,id_4968,0.7325,True
id_4968,id_4968,0.7524,True
id_4968,id_4968,0.6144,True
id_4968,id_4968,0.6428,True
id_4968,id_4968,0.6710,True
id_4968,id_4968,0.4614,True
id_4968,id_4968,0.6099,True
id_4968,id_4968,0.5291,True
id_4968,id_3787,0.4753,False
id_4968,id_4968,0.5963,True
id_4968,id_4968,0.4943,True
id_4968,id_4968,0.5862,True
id_4968,id_4968,0.7070,True
id_4968,id_4968,0.4722,True
id_4968,id_4192,0.3621,False
id_4968,id_4968,0.4471,True
id_4968,id_4968,0.7171,True
id_4968,id_4968,0.5430,True
id_4968,id_4968,0.4975,True
id_4968,id_4968,0.5318,True
id_4968,id_4968,0.7068,True
id_4968,id_4968,0.7460,True
id_4968,id_4968,0.6450,True
id_4968,id_4968,0.5155,True
id_4968,id_4968,0.6966,True
id_4968,id_4968,0.4761,True
id_4968,id_4968,0.6762,True
id_4968,id_4968,0.5439,True
id_4968,id_4968,0.6025,True
id_4968,id_4968,0.7754,True
id_4968,id_4968,0.4961,True
id_4968,id_4968,0.6809,True
id_4968,id_4968,0.5490,True
id_4968,id_4968,0.7406,True
id_4968,id_4968,0.7309,True
id_4968,id_4968,0.7034,True
id_4968,id_4968,0.6028,True
id_4968,id_4968,0.7800,True
id_4968,id_4968,0.7375,True
id_4968,id_4968,0.6161,True
id_4968,id_4968,0.6803,True
id_4968,id_4968,0.7132,True
id_4968,id_4968,0.5693,True
id_4968,id_4968,0.5698,True
id_4968,id_4968,0.6222,True
id_4968,id_601,0.4125,False
id_4968,id_4968,0.6194,True
id_4968,id_4968,0.6592,True
id_4968,id_4968,0.7330,True
id_4968,id_4968,0.6412,True
id_4968,id_4968,0.6454,True
id_4968,id_4968,0.6344,True
id_4968,id_4968,0.6006,True
id_4968,id_5956,0.3250,False
id_3058,id_3058,0.5466,True
id_3058,id_10468,0.4878,False
id_3058,id_9881,0.4451,False
id_3058,id_3058,0.5836,True
id_3058,id_1612,0.3659,False
id_3058,id_3058,0.7807,True
id_3058,id_3058,0.6169,True
id_8986,id_8986,0.5973,True
id_8986,id_7658,0.4309,False
id_8986,id_8764,0.4936,False
id_8986,id_6568,0.4525,False
id_8986,id_2832,0.4375,False
id_8986,id_1750,0.4295,False
id_8986,id_8169,0.4603,False
id_8986,id_9530,0.4458,False
id_8986,id_8986,0.4754,True
id_8986,id_8986,0.5802,True
id_8986,id_6703,0.2965,False
id_8986,id_9960,0.5108,False
id_8986,id_8986,0.5512,True
id_8986,id_7184,0.3411,False
id_8986,id_1884,0.4627,False
id_8986,id_8204,0.5203,False
id_8986,id_7474,0.4072,False
id_5162,id_5162,0.5017,True
id_5162,id_5162,0.4223,True
id_5162,id_6319,0.3720,False
id_5162,id_5162,0.4608,True
id_5162,id_5162,0.5054,True
id_5162,id_5162,0.5602,True
id_5162,id_5162,0.4709,True
id_5162,id_5162,0.4733,True
id_5162,id_5162,0.3744,True
id_5162,id_5162,0.3925,True
id_5162,id_5162,0.6392,True
id_5162,id_5162,0.4929,True
id_5162,id_5162,0.5826,True
id_5162,id_5162,0.4840,True
id_5162,id_1412,0.3440,False
id_5162,id_7474,0.3881,False
id_5162,id_5162,0.4684,True
id_5162,id_5162,0.6342,True
id_5162,id_1847,0.3406,False
id_5162,id_5162,0.5559,True
id_5162,id_5162,0.5589,True
id_5162,id_5162,0.4384,True
id_5162,id_5162,0.5626,True
id_5162,id_5162,0.6086,True
id_5162,id_7363,0.3837,False
id_5162,id_5162,0.5506,True
id_5162,id_5162,0.5620,True
id_5162,id_5162,0.6912,True
id_5162,id_9470,0.4050,False
id_5162,id_4855,0.3663,False
id_5162,id_5162,0.7180,True
id_6350,id_6350,0.4902,True
id_6350,id_5202,0.4677,False
id_6350,id_6350,0.5741,True
id_6350,id_6350,0.4675,True
id_6350,id_6350,0.4967,True
id_6350,id_6350,0.6079,True
id_6350,id_3861,0.3877,False
id_8169,id_8169,0.6650,True
id_8169,id_8169,0.6046,True
id_8169,id_8169,0.7309,True
id_8169,id_8169,0.7176,True
id_8169,id_8169,0.5082,True
id_8169,id_8169,0.6516,True
id_8169,id_8169,0.5247,True
id_8169,id_8169,0.6985,True
id_8169,id_8169,0.6642,True
id_8169,id_8169,0.7029,True
id_8169,id_8169,0.6362,True
id_8169,id_8169,0.6208,True
id_8169,id_8169,0.6033,True
id_8169,id_6568,0.4699,False
id_8169,id_7193,0.3827,False
id_8169,id_8169,0.6798,True
id_8169,id_8169,0.6132,True
id_8169,id_8169,0.6451,True
id_8169,id_8169,0.5863,True
id_8169,id_8169,0.6035,True
id_8169,id_8169,0.6887,True
id_8169,id_8169,0.7328,True
id_8169,id_8169,0.6112,True
id_8169,id_8169,0.6355,True
id_8169,id_5956,0.3286,False
id_8169,id_8169,0.6704,True
id_8169,id_8169,0.6057,True
id_8169,id_7554,0.4248,False
id_8169,id_8169,0.7520,True
id_8169,id_8169,0.4329,True
id_8169,id_8169,0.6591,True
id_8169,id_8169,0.7466,True
id_8169,id_8169,0.7044,True
id_8169,id_8169,0.6420,True
id_8169,id_8169,0.6833,True
id_8169,id_8169,0.6620,True
id_4583,id_4583,0.4882,True
id_4583,id_4583,0.5469,True
id_4583,id_4583,0.4678,True
id_4583,id_4583,0.5769,True
id_4583,id_4583,0.6634,True
id_4583,id_4583,0.5379,True
id_4583,id_4583,0.4386,True
id_4583,id_9794,0.3699,False
id_4583,id_65,0.4193,False
id_4583,id_4583,0.7677,True
id_4583,id_4583,0.6683,True
id_4583,id_4583,0.7796,True
id_4583,id_8297,0.3218,False
id_4583,id_4583,0.4753,True
id_4583,id_4583,0.4692,True
id_4583,id_4583,0.6903,True
id_4583,id_4583,0.3481,True
id_4583,id_4583,0.4320,True
id_4583,id_4583,0.3909,True
id_5552,id_5552,0.6524,True
id_5552,id_5552,0.6568,True
id_5552,id_5552,0.5117,True
id_5552,id_5552,0.6237,True
id_5552,id_5552,0.5156,True
id_5552,id_2947,0.2726,False
id_5552,id_5552,0.7535,True
id_5552,id_5441,0.4407,False
id_5552,id_5552,0.4846,True
id_5552,id_5552,0.6213,True
id_649,id_649,0.7082,True
id_649,id_649,0.3582,True
id_649,id_834,0.4557,False
id_649,id_649,0.6849,True
id_649,id_649,0.4779,True
id_649,id_649,0.6131,True
id_649,id_8209,0.4827,False
id_649,id_649,0.3541,True
id_649,id_649,0.4883,True
id_649,id_9629,0.3026,False
id_649,id_649,0.5639,True
id_649,id_649,0.7064,True
id_649,id_649,0.3724,True
id_649,id_649,0.7140,True
id_649,id_649,0.6306,True
id_649,id_649,0.5274,True
id_649,id_5437,0.4292,False
id_649,id_649,0.6222,True
id_649,id_2947,0.3770,False
id_649,id_649,0.5945,True
id_649,id_649,0.6951,True
id_649,id_649,0.4033,True
id_649,id_649,0.4952,True
id_649,id_649,0.4944,True
id_649,id_649,0.6763,True
id_649,id_649,0.6009,True
id_649,id_1003,0.4999,False
id_649,id_649,0.6111,True
id_6011,id_6011,0.5726,True
id_6011,id_6011,0.4691,True
id_6011,id_6011,0.5836,True
id_6011,id_6011,0.4685,True
id_6011,id_5687,0.4305,False
id_6011,id_6859,0.4200,False
id_6011,id_6011,0.5818,True
id_6011,id_6011,0.6115,True
id_6011,id_9496,0.3887,False
id_6011,id_9766,0.4268,False
id_6011,id_6011,0.5150,True
id_6011,id_8204,0.4218,False
id_6011,id_6011,0.4163,True
id_6011,id_6011,0.4685,True
id_6011,id_6011,0.6013,True
id_6011,id_6011,0.4936,True
id_6011,id_6011,0.4586,True
id_6011,id_6011,0.5904,True
id_6011,id_6011,0.5721,True
id_6011,id_476,0.3794,False
id_6011,id_6011,0.4618,True
id_6380,id_6245,0.4708,False
id_6380,id_1201,0.4709,False
id_6380,id_6380,0.4677,True
id_6380,id_608,0.4344,False
id_6380,id_5210,0.3441,False
id_6380,id_2809,0.3945,False
id_6380,id_2580,0.4329,False
id_6380,id_6380,0.3398,True
id_6380,id_3183,0.3808,False
id_6380,id_1597,0.4244,False
id_4897,id_9096,0.4570,False
id_4897,id_8970,0.3915,False
id_4897,id_6890,0.4121,False
id_4897,id_4897,0.5942,True
id_4897,id_2489,0.3929,False
id_4897,id_1694,0.3218,False
id_4897,id_8204,0.4881,False
id_4897,id_4897,0.5521,True
id_4897,id_4897,0.5215,True
id_4897,id_4897,0.4125,True
id_4897,id_7174,0.4358,False
id_4897,id_4897,0.4558,True
id_4897,id_4177,0.4483,False
id_4897,id_7991,0.5500,False
id_4897,id_7833,0.3470,False
id_4897,id_4358,0.4582,False
id_4897,id_1884,0.4297,False
id_4897,id_4897,0.5189,True
id_2689,id_2689,0.7454,True
id_2689,id_2689,0.7692,True
id_2689,id_2689,0.7409,True
id_2689,id_2689,0.5280,True
id_2689,id_2689,0.7233,True
id_2689,id_2689,0.5428,True
id_2689,id_2689,0.7191,True
id_2689,id_2689,0.7436,True
id_2689,id_834,0.2782,False
id_2689,id_2689,0.6730,True
id_8209,id_8243,0.4016,False
id_8209,id_2361,0.3081,False
id_8209,id_8610,0.3510,False
id_8209,id_8883,0.3616,False
id_8209,id_8209,0.5368,True
id_8209,id_8209,0.5707,True
id_8209,id_7582,0.3802,False
id_6221,id_6221,0.4226,True
id_6221,id_6221,0.5332,True
id_6221,id_6221,0.4309,True
id_6221,id_6221,0.5866,True
id_6221,id_6221,0.6267,True
id_6221,id_6221,0.5446,True
id_6221,id_6221,0.4459,True
id_6221,id_6221,0.5896,True
id_6221,id_7350,0.4681,False
id_6221,id_4542,0.3191,False
id_6221,id_8036,0.4547,False
id_6221,id_6221,0.6040,True
id_6221,id_6221,0.5768,True
id_6221,id_6221,0.4287,True
id_6221,id_6221,0.5798,True
id_6221,id_6221,0.5601,True
id_6221,id_6221,0.5994,True
id_6221,id_6221,0.6363,True
id_6221,id_6221,0.4776,True
id_6221,id_9766,0.5267,False
id_6221,id_6221,0.6523,True
id_6221,id_6221,0.5653,True
id_7182,id_7182,0.7205,True
id_7182,id_7182,0.5673,True
id_7182,id_7182,0.5867,True
id_7182,id_7182,0.6786,True
id_7182,id_7182,0.7329,True
id_7182,id_7182,0.6956,True
id_7182,id_7182,0.6465,True
id_7182,id_7182,0.6041,True
id_7182,id_7182,0.7039,True
id_7182,id_7182,0.7102,True
id_7182,id_7182,0.6298,True
id_7182,id_7182,0.7152,True
id_7182,id_7182,0.6012,True
id_652,id_5273,0.4009,False
id_652,id_652,0.5972,True
id_652,id_652,0.5988,True
id_652,id_74,0.3516,False
id_652,id_652,0.5260,True
id_652,id_652,0.3769,True
id_652,id_652,0.4711,True
id_2936,id_2936,0.7585,True
id_2936,id_2936,0.7218,True
id_2936,id_2936,0.5640,True
id_2936,id_2936,0.6780,True
id_2936,id_2936,0.6440,True
id_2936,id_2936,0.5644,True
id_2936,id_2936,0.6559,True
id_2936,id_2936,0.6826,True
id_4157,id_10125,0.4104,False
id_4157,id_596,0.4141,False
id_4157,id_5806,0.3278,False
id_4157,id_2216,0.4243,False
id_4157,id_2216,0.4243,False
id_4157,id_4157,0.4689,True
id_4157,id_10541,0.4166,False
id_4157,id_5011,0.4406,False
id_5596,id_6731,0.4138,False
id_5596,id_8613,0.4026,False
id_5596,id_4751,0.4288,False
id_5596,id_5596,0.5110,True
id_5596,id_3709,0.4212,False
id_5596,id_5596,0.5166,True
id_5596,id_5596,0.3628,True
id_5596,id_7917,0.4254,False
id_5596,id_6011,0.4514,False
id_5596,id_5596,0.5053,True
id_5596,id_1627,0.4726,False
id_5596,id_168,0.4043,False
id_5596,id_3709,0.4777,False
id_5596,id_5596,0.5207,True
id_5235,id_5235,0.4536,True
id_5235,id_5235,0.5887,True
id_5235,id_5235,0.5941,True
id_5235,id_5235,0.4701,True
id_5235,id_5235,0.4296,True
id_5235,id_5235,0.5763,True
id_5235,id_5235,0.5932,True
id_5235,id_5235,0.5679,True
id_5235,id_5235,0.5855,True
id_5235,id_4956,0.3885,False
id_5235,id_5235,0.5559,True
id_5235,id_3926,0.3835,False
id_5235,id_5235,0.4789,True
id_5235,id_5235,0.6387,True
id_5235,id_1627,0.4355,False
id_5235,id_5235,0.4320,True
id_5235,id_5235,0.4326,True
id_5235,id_5235,0.5168,True
id_5235,id_3784,0.3847,False
id_5235,id_5235,0.5719,True
id_5235,id_5235,0.3266,True
id_5235,id_4825,0.3924,False
id_5235,id_5235,0.5143,True
id_5235,id_5235,0.4969,True
id_5235,id_5235,0.5465,True
id_5235,id_5235,0.5927,True
id_5235,id_5235,0.7020,True
id_5235,id_5235,0.4992,True
id_8883,id_8883,0.5494,True
id_8883,id_8883,0.3162,True
id_8883,id_8883,0.3960,True
id_8883,id_6568,0.5264,False
id_8883,id_8883,0.6435,True
id_8883,id_9905,0.4593,False
id_8883,id_8159,0.3991,False
id_8883,id_8883,0.4277,True
id_8883,id_8883,0.5721,True
id_8883,id_10048,0.4188,False
id_8883,id_8883,0.5839,True
id_8883,id_8883,0.5453,True
id_8883,id_8883,0.5307,True
id_8883,id_8883,0.6259,True
id_8883,id_2867,0.4028,False
id_8883,id_8883,0.5884,True
id_8883,id_8414,0.3605,False
id_8883,id_9155,0.3993,False
id_8883,id_3397,0.3867,False
id_8883,id_9945,0.4494,False
id_8883,id_9694,0.4312,False
id_8883,id_163,0.2363,False
id_8883,id_8883,0.5547,True
id_8883,id_8883,0.6080,True
id_8883,id_8883,0.5814,True
id_8883,id_8883,0.5413,True
id_8883,id_90,0.3672,False
id_8883,id_8883,0.4074,True
id_8883,id_8883,0.6379,True
id_4505,id_4505,0.4226,True
id_4505,id_3589,0.3651,False
id_4505,id_5806,0.3534,False
id_4505,id_6368,0.3182,False
id_4505,id_2134,0.3041,False
id_4505,id_4505,0.5450,True
id_4505,id_4505,0.4378,True
id_4505,id_5290,0.3229,False
id_4505,id_4505,0.5530,True
id_4505,id_1388,0.3017,False
id_4505,id_4505,0.5657,True
id_4505,id_4505,0.4422,True
id_9155,id_9155,0.6985,True
id_9155,id_9155,0.7810,True
id_9155,id_9155,0.5310,True
id_9155,id_7123,0.3652,False
id_9155,id_9155,0.7099,True
id_9155,id_9155,0.7301,True
id_9155,id_9155,0.7991,True
id_9155,id_9155,0.7450,True
id_9155,id_3497,0.4296,False
id_9155,id_3855,0.4049,False
id_9155,id_9155,0.6878,True
id_9155,id_9155,0.8198,True
id_9155,id_9155,0.7779,True
id_9155,id_9155,0.7204,True
id_9155,id_9155,0.7391,True
id_9155,id_9155,0.8209,True
id_9155,id_9155,0.6463,True
id_9155,id_9155,0.7845,True
id_4749,id_4749,0.5266,True
id_4749,id_4749,0.5840,True
id_4749,id_4749,0.6959,True
id_4749,id_4749,0.6616,True
id_4749,id_4749,0.6911,True
id_4749,id_4749,0.6259,True
id_4749,id_4749,0.4546,True
id_8949,id_8949,0.4195,True
id_8949,id_497,0.3985,False
id_8949,id_8949,0.5978,True
id_8949,id_8949,0.4529,True
id_8949,id_8949,0.6644,True
id_8949,id_8949,0.6644,True
id_8949,id_8949,0.3899,True
id_8949,id_8949,0.5467,True
id_365,id_2361,0.3926,False
id_365,id_8469,0.4610,False
id_365,id_2480,0.4639,False
id_365,id_365,0.4693,True
id_365,id_365,0.5417,True
id_365,id_4670,0.3353,False
id_365,id_365,0.6424,True
id_365,id_365,0.6860,True
id_365,id_365,0.6493,True
id_365,id_365,0.5334,True
id_365,id_365,0.4058,True
id_365,id_365,0.5709,True
id_365,id_2480,0.4559,False
id_365,id_365,0.5467,True
id_365,id_365,0.6029,True
id_365,id_365,0.6430,True
id_365,id_365,0.6218,True
id_365,id_365,0.5298,True
id_365,id_365,0.6272,True
id_365,id_365,0.3927,True
id_365,id_365,0.6824,True
id_365,id_1514,0.5212,False
id_365,id_365,0.6576,True
id_365,id_365,0.5679,True
id_365,id_365,0.6039,True
id_365,id_3257,0.3968,False
id_365,id_8469,0.3939,False
id_365,id_365,0.4988,True
id_365,id_365,0.4876,True
id_365,id_5794,0.5077,False
id_7833,id_7833,0.6757,True
id_7833,id_7833,0.6652,True
id_7833,id_7833,0.5456,True
id_7833,id_7833,0.6583,True
id_7833,id_9695,0.3802,False
id_7833,id_7833,0.5466,True
id_7833,id_6376,0.3792,False
id_7833,id_7833,0.5622,True
id_7833,id_7833,0.4940,True
id_7833,id_7833,0.6635,True
id_7833,id_10023,0.3503,False
id_7833,id_7833,0.4451,True
id_7833,id_7833,0.5900,True
id_7833,id_7833,0.6698,True
id_7833,id_7833,0.5973,True
id_10246,id_10246,0.6471,True
id_10246,id_10246,0.6786,True
id_10246,id_5886,0.4106,False
id_10246,id_10246,0.4848,True
id_10246,id_4630,0.4250,False
id_10246,id_10246,0.4649,True
id_10246,id_10313,0.5321,False
id_10246,id_10246,0.5352,True
id_10246,id_10246,0.5849,True
id_10246,id_4956,0.3931,False
id_10246,id_10246,0.4818,True
id_10246,id_8622,0.5109,False
id_10246,id_4373,0.3869,False
id_10206,id_3866,0.4384,False
id_10206,id_10206,0.5355,True
id_10206,id_10206,0.5878,True
id_10206,id_10206,0.6737,True
id_10206,id_10541,0.2666,False
id_10206,id_10206,0.3980,True
id_10206,id_10206,0.6481,True
id_10206,id_10206,0.4630,True
id_10206,id_10206,0.7548,True
id_10206,id_10206,0.4368,True
id_10206,id_10206,0.4440,True
id_10206,id_10206,0.6023,True
id_10206,id_10206,0.3833,True
id_10206,id_10206,0.4622,True
id_10206,id_10206,0.6605,True
id_10206,id_6321,0.3513,False
id_10206,id_4169,0.4300,False
id_10206,id_3936,0.3109,False
id_10206,id_10206,0.5094,True
id_10206,id_10206,0.4307,True
id_10206,id_10206,0.7463,True
id_10206,id_1388,0.3835,False
id_10206,id_10206,0.6438,True
id_10206,id_10206,0.4926,True
id_10206,id_3735,0.3382,False
id_10206,id_10206,0.6454,True
id_10206,id_2077,0.3951,False
id_10206,id_10206,0.6280,True
id_10206,id_6527,0.4404,False
id_10206,id_10206,0.3753,True
id_10206,id_10206,0.5518,True
id_10206,id_10206,0.5954,True
id_10206,id_8949,0.3430,False
id_10206,id_10206,0.6442,True
id_10206,id_10206,0.4619,True
id_10206,id_10206,0.6971,True
id_10206,id_10206,0.7199,True
id_10206,id_1597,0.2953,False
id_10206,id_10206,0.6246,True
id_10206,id_8414,0.4115,False
id_10206,id_10203,0.4421,False
id_10206,id_10206,0.6222,True
id_2775,id_8418,0.4534,False
id_2775,id_7991,0.5264,False
id_2775,id_10345,0.3985,False
id_2775,id_10170,0.4874,False
id_2775,id_5999,0.3989,False
id_2775,id_8970,0.5406,False
id_4233,id_4233,0.6071,True
id_4233,id_4233,0.6290,True
id_4233,id_4233,0.5963,True
id_4233,id_9431,0.4163,False
id_4233,id_4233,0.6417,True
id_4233,id_4233,0.7575,True
id_4233,id_4233,0.7466,True
id_4233,id_2134,0.4102,False
id_4233,id_4233,0.6369,True
id_4233,id_4233,0.6810,True
id_4233,id_3735,0.4442,False
id_4233,id_4233,0.4968,True
id_4233,id_4233,0.6408,True
id_4233,id_4233,0.7141,True
id_4233,id_4233,0.4815,True
id_4233,id_4233,0.6666,True
id_4233,id_3902,0.3756,False
id_4233,id_4233,0.4900,True
id_4233,id_2058,0.3276,False
id_1824,id_1824,0.5342,True
id_1824,id_1824,0.5261,True
id_1824,id_1824,0.4315,True
id_1824,id_1824,0.5324,True
id_1824,id_1824,0.5315,True
id_1824,id_1795,0.4157,False
id_1824,id_5794,0.3975,False
id_1824,id_1824,0.4682,True
id_1824,id_1824,0.7361,True
id_1824,id_1155,0.4474,False
id_1824,id_7079,0.2948,False
id_1824,id_4268,0.2433,False
id_1824,id_2833,0.5191,False
id_1824,id_1824,0.4663,True
id_1824,id_1824,0.6851,True
id_1824,id_1824,0.5591,True
id_1824,id_5223,0.3670,False
id_1824,id_1824,0.4497,True
id_1824,id_1824,0.6623,True
id_1824,id_1824,0.4762,True
id_1824,id_1824,0.4808,True
id_1824,id_1824,0.7459,True
id_1824,id_1824,0.4954,True
id_1824,id_6543,0.3430,False
id_1824,id_476,0.4392,False
id_1824,id_1824,0.7007,True
id_1824,id_1824,0.6077,True
id_1824,id_1824,0.4755,True
id_1824,id_2435,0.4414,False
id_1824,id_1824,0.5235,True
id_1824,id_1824,0.7162,True
id_1824,id_1824,0.5102,True
id_1824,id_1824,0.5276,True
id_6334,id_6334,0.4284,True
id_6334,id_6334,0.6687,True
id_6334,id_6334,0.5908,True
id_6334,id_6334,0.6549,True
id_6334,id_6334,0.7737,True
id_6334,id_6334,0.7073,True
id_6334,id_5956,0.4699,False
id_6334,id_6334,0.7045,True
id_6334,id_6334,0.6268,True
id_6334,id_10345,0.5286,False
id_6334,id_5988,0.5425,False
id_6334,id_6334,0.8056,True
id_6334,id_10482,0.4249,False
id_6334,id_9230,0.5541,False
id_6334,id_6334,0.5609,True
id_6334,id_6334,0.6161,True
id_6334,id_9950,0.4586,False
id_6334,id_6334,0.6094,True
id_6334,id_6334,0.6940,True
id_6334,id_6334,0.5744,True
id_6334,id_8204,0.5210,False
id_6334,id_6506,0.4969,False
id_6334,id_6334,0.6716,True
id_6334,id_9230,0.4991,False
id_6334,id_6334,0.7354,True
id_6334,id_6334,0.5152,True
id_6334,id_6334,0.6430,True
id_6334,id_4716,0.2977,False
id_6334,id_6334,0.6338,True
id_6334,id_7069,0.5479,False
id_6334,id_6302,0.5280,False
id_6334,id_2500,0.4723,False
id_6334,id_9230,0.4394,False
id_6334,id_6334,0.6875,True
id_6334,id_6334,0.6893,True
id_6334,id_6334,0.5975,True
id_6334,id_6703,0.5022,False
id_6334,id_6334,0.4890,True
id_6334,id_6334,0.5957,True
id_6334,id_6334,0.6117,True
id_6334,id_6334,0.6969,True
id_6334,id_6334,0.6014,True
id_6334,id_6334,0.7402,True
id_6334,id_6334,0.5474,True
id_6334,id_6334,0.6313,True
id_6334,id_9230,0.4789,False
id_6334,id_8418,0.5449,False
id_6334,id_1542,0.4386,False
id_6334,id_6334,0.5371,True
id_6334,id_6334,0.3629,True
id_6334,id_9766,0.3417,False
id_6334,id_6334,0.5064,True
id_6334,id_6334,0.6352,True
id_6334,id_9530,0.3356,False
id_6334,id_6334,0.6510,True
id_6334,id_3819,0.5487,False
id_6334,id_6334,0.6368,True
id_6334,id_6334,0.5766,True
id_6334,id_6334,0.6970,True
id_2589,id_3456,0.3778,False
id_2589,id_2589,0.6992,True
id_2589,id_2589,0.7452,True
id_2589,id_2589,0.6179,True
id_2589,id_1465,0.2741,False
id_2589,id_1535,0.4302,False
id_2589,id_2589,0.7044,True
id_2589,id_2589,0.7334,True
id_2589,id_2589,0.7477,True
id_2589,id_2589,0.6941,True
id_5173,id_864,0.5309,False
id_5173,id_5173,0.7159,True
id_5173,id_5173,0.4242,True
id_5173,id_5173,0.5159,True
id_5173,id_1981,0.4154,False
id_5173,id_5173,0.4927,True
id_5173,id_5173,0.6662,True
id_5173,id_5173,0.4540,True
id_5173,id_5173,0.5261,True
id_5173,id_3415,0.2909,False
id_5173,id_5173,0.7196,True
id_5173,id_4710,0.4268,False
id_5173,id_5173,0.4286,True
id_5173,id_6894,0.4198,False
id_5173,id_5687,0.4891,False
id_5173,id_8159,0.4074,False
id_3750,id_3750,0.6326,True
id_3750,id_8627,0.4259,False
id_3750,id_3750,0.6252,True
id_3750,id_3750,0.7877,True
id_3750,id_3750,0.5841,True
id_3750,id_3750,0.8564,True
id_3750,id_3750,0.6618,True
id_3750,id_3750,0.6715,True
id_3750,id_3750,0.7032,True
id_3750,id_4166,0.2854,False
id_3750,id_3750,0.8005,True
id_9230,id_7381,0.4108,False
id_9230,id_5956,0.5008,False
id_9230,id_9230,0.6217,True
id_9230,id_6611,0.4357,False
id_9230,id_9230,0.4158,True
id_9230,id_9230,0.5100,True
id_9230,id_9230,0.5681,True
id_9230,id_9230,0.5473,True
id_9230,id_9230,0.4609,True
id_9230,id_8482,0.4872,False
