query_id,top1_id,sim1,top2_id,sim2,top3_id,sim3,found_in_top3?
id_1222,id_10419,1.0000,id_5425,1.0000,id_2410,0.9999,False
id_1222,id_4922,0.9998,id_2354,0.9998,id_4373,0.9998,False
id_1222,id_1752,0.9997,id_2775,0.9997,id_6363,0.9997,False
id_1222,id_9218,0.9999,id_6938,0.9999,id_8975,0.9999,False
id_1222,id_10419,0.9999,id_2410,0.9999,id_2288,0.9999,False
id_1222,id_2410,0.9999,id_5425,0.9999,id_10419,0.9999,False
id_1222,id_1712,0.9999,id_7456,0.9999,id_3457,0.9999,False
id_1222,id_5836,0.9982,id_8423,0.9982,id_1612,0.9982,False
id_1222,id_10203,0.9998,id_7087,0.9997,id_4373,0.9997,False
id_1222,id_6882,0.9999,id_4922,0.9999,id_10498,0.9998,False
id_1222,id_7474,0.9999,id_6159,0.9999,id_2424,0.9999,False
id_1222,id_6882,0.9998,id_6042,0.9998,id_10498,0.9998,False
id_1222,id_10422,0.9999,id_2936,0.9999,id_5018,0.9999,False
id_1222,id_2409,0.9984,id_8482,0.9984,id_753,0.9982,False
id_1222,id_8418,0.9997,id_3709,0.9997,id_9288,0.9997,False
id_1222,id_2589,0.9999,id_3544,0.9999,id_6817,0.9999,False
id_1226,id_4956,0.9997,id_1939,0.9997,id_753,0.9997,False
id_1226,id_10313,0.9999,id_715,0.9999,id_7456,0.9999,False
id_1226,id_9530,0.9983,id_10419,0.9983,id_9398,0.9983,False
id_1226,id_9136,0.9998,id_1952,0.9998,id_9310,0.9998,False
id_1226,id_10345,0.9999,id_2354,0.9999,id_10498,0.9999,False
id_1226,id_8639,0.9997,id_1939,0.9997,id_470,0.9997,False
id_1226,id_652,0.9997,id_8482,0.9997,id_8418,0.9997,False
id_1226,id_6620,0.9999,id_7166,0.9999,id_5128,0.9999,False
id_1226,id_4373,0.9998,id_1752,0.9998,id_5223,0.9998,False
id_1226,id_2410,1.0000,id_5425,0.9999,id_5173,0.9999,False
id_1226,id_1952,0.9998,id_8610,0.9998,id_9619,0.9998,False
id_1226,id_10419,0.9999,id_2410,0.9999,id_5425,0.9999,False
id_1226,id_414,0.9998,id_6998,0.9998,id_652,0.9998,False
id_1226,id_6001,0.9999,id_3517,0.9999,id_6938,0.9999,False
id_1226,id_10313,0.9999,id_9864,0.9999,id_6620,0.9999,False
id_1226,id_7528,0.9999,id_5128,0.9999,id_7952,0.9999,False
id_1226,id_8975,0.9999,id_8297,0.9999,id_9398,0.9999,False
id_1226,id_9096,0.9995,id_3926,0.9995,id_10532,0.9995,False
id_1226,id_6779,0.9999,id_4373,0.9999,id_2101,0.9999,False
id_1226,id_8021,0.9995,id_6770,0.9995,id_10110,0.9994,False
id_1226,id_10419,1.0000,id_5425,0.9999,id_2410,0.9999,False
id_1226,id_4258,0.9995,id_3541,0.9995,id_5173,0.9995,False
id_1226,id_5425,0.9999,id_2410,0.9999,id_9864,0.9999,False
id_1226,id_8297,0.9999,id_7456,0.9999,id_3544,0.9999,False
id_1226,id_7888,0.9999,id_8152,0.9999,id_10313,0.9999,False
id_1226,id_2410,0.9999,id_5425,0.9999,id_10419,0.9999,False
id_1226,id_7528,0.9998,id_3370,0.9997,id_6749,0.9997,False
id_1226,id_10419,0.9981,id_1724,0.9981,id_8423,0.9981,False
id_1226,id_8629,0.9999,id_5552,0.9999,id_9864,0.9999,False
id_1226,id_2354,0.9999,id_4922,0.9998,id_8755,0.9998,False
id_1226,id_2410,0.9999,id_5173,0.9999,id_6938,0.9999,False
id_1226,id_7806,0.9999,id_7064,0.9998,id_8156,0.9998,False
id_1226,id_8297,0.9999,id_8825,0.9999,id_6938,0.9999,False
id_1226,id_4268,0.9998,id_5011,0.9998,id_7494,0.9998,False
id_1226,id_6998,0.9998,id_5314,0.9998,id_7197,0.9998,False
id_1226,id_2410,0.9999,id_7456,0.9999,id_10313,0.9999,False
id_1226,id_6744,0.9998,id_4922,0.9998,id_8885,0.9998,False
id_1226,id_5425,0.9999,id_10419,0.9999,id_2410,0.9999,False
id_1226,id_6042,0.9999,id_7403,0.9999,id_7166,0.9999,False
id_1226,id_5425,1.0000,id_2410,1.0000,id_10419,1.0000,False
id_1226,id_10313,0.9999,id_7456,0.9999,id_3660,0.9999,False
id_1226,id_5596,0.9992,id_7568,0.9992,id_2409,0.9992,False
id_1226,id_5425,0.9999,id_2410,0.9999,id_10419,0.9999,False
id_1226,id_8825,0.9999,id_6938,0.9999,id_8975,0.9999,False
id_1226,id_2410,0.9999,id_5425,0.9999,id_6566,0.9999,False
id_1226,id_10419,0.9999,id_5425,0.9999,id_2410,0.9999,False
id_1226,id_753,0.9994,id_1939,0.9994,id_9288,0.9994,False
id_1226,id_8159,0.9990,id_2741,0.9990,id_9988,0.9989,False
id_1226,id_10313,0.9999,id_2410,0.9999,id_7456,0.9999,False
id_1226,id_10419,1.0000,id_5425,0.9999,id_2410,0.9999,False
id_1226,id_10419,1.0000,id_5425,0.9999,id_2410,0.9999,False
id_1226,id_4853,0.9975,id_475,0.9974,id_3195,0.9974,False
id_1226,id_3736,0.9974,id_4853,0.9973,id_8423,0.9973,False
id_1226,id_10509,0.9999,id_3492,0.9999,id_6159,0.9999,False
id_1226,id_2410,0.9999,id_10419,0.9999,id_5173,0.9999,False
id_1226,id_10532,0.9995,id_5596,0.9995,id_7197,0.9995,False
id_1226,id_7456,0.9999,id_3593,0.9999,id_6817,0.9999,False
id_1226,id_7888,0.9999,id_7533,0.9999,id_6817,0.9999,False
id_1226,id_3218,0.9979,id_4019,0.9979,id_3095,0.9978,False
id_1226,id_8037,0.9999,id_5018,0.9999,id_10428,0.9999,False
id_1226,id_8482,0.9997,id_10532,0.9997,id_10050,0.9997,False
id_1226,id_6882,0.9999,id_4922,0.9999,id_8037,0.9999,False
id_1226,id_7456,0.9999,id_8297,0.9999,id_3456,0.9999,False
id_1226,id_3311,0.9998,id_3251,0.9998,id_8547,0.9998,False
id_1226,id_9864,0.9999,id_8629,0.9999,id_3492,0.9999,False
id_1226,id_8021,0.9997,id_414,0.9997,id_5922,0.9997,False
id_1226,id_7166,0.9999,id_6817,0.9999,id_3593,0.9999,False
id_1226,id_2936,0.9999,id_6684,0.9999,id_1393,0.9999,False
id_1226,id_7528,0.9998,id_6817,0.9998,id_6703,0.9998,False
id_1226,id_3544,0.9999,id_2878,0.9999,id_10313,0.9998,False
id_1226,id_9864,0.9999,id_5425,0.9999,id_10313,0.9999,False
id_1226,id_9398,0.9999,id_2410,0.9999,id_5173,0.9999,False
id_1226,id_3370,0.9998,id_5906,0.9998,id_2987,0.9998,False
id_1226,id_10313,0.9999,id_3660,0.9999,id_7456,0.9999,False
id_1226,id_8297,0.9999,id_3370,0.9999,id_6703,0.9999,False
id_1226,id_2775,0.9996,id_10239,0.9996,id_8639,0.9996,False
id_1226,id_6998,0.9996,id_10232,0.9996,id_414,0.9996,False
id_1226,id_2410,0.9999,id_10313,0.9999,id_5425,0.9999,False
id_1226,id_2424,0.9999,id_6159,0.9999,id_5419,0.9999,False
id_1226,id_10313,0.9999,id_2410,0.9999,id_7456,0.9999,False
id_1226,id_10419,1.0000,id_2410,0.9999,id_5173,0.9999,False
id_1226,id_8423,0.9986,id_10419,0.9986,id_3095,0.9986,False
id_1226,id_1724,0.9989,id_9286,0.9988,id_1744,0.9988,False
id_1226,id_10419,0.9999,id_2410,0.9999,id_5425,0.9999,False
id_1226,id_4619,0.9998,id_9218,0.9998,id_6001,0.9998,False
id_1226,id_10428,0.9999,id_10509,0.9999,id_3492,0.9999,False
id_1226,id_2775,0.9997,id_8639,0.9997,id_9852,0.9997,False
id_1226,id_414,0.9998,id_6998,0.9998,id_239,0.9997,False
id_1226,id_2354,0.9998,id_1952,0.9998,id_10514,0.9998,False
id_1226,id_2409,0.9991,id_9517,0.9989,id_10023,0.9989,False
id_1226,id_2670,0.9998,id_6001,0.9998,id_4840,0.9998,False
id_1226,id_715,0.9999,id_7456,0.9999,id_10313,0.9999,False
id_1226,id_6001,0.9999,id_4840,0.9999,id_3593,0.9999,False
id_1226,id_4922,0.9999,id_6882,0.9998,id_8037,0.9998,False
id_1226,id_10419,1.0000,id_5425,0.9999,id_2410,0.9999,False
id_1226,id_10419,1.0000,id_5425,0.9999,id_2410,0.9999,False
id_1226,id_10419,0.9999,id_5425,0.9999,id_2410,0.9999,False
id_1226,id_1752,0.9998,id_414,0.9998,id_9716,0.9998,False
id_1226,id_2410,0.9999,id_10313,0.9999,id_2288,0.9999,False
id_1226,id_5596,0.9995,id_7568,0.9995,id_10023,0.9995,False
id_1226,id_2775,0.9996,id_10239,0.9996,id_4170,0.9996,False
id_1226,id_2288,0.9999,id_7456,0.9999,id_2410,0.9999,False
id_1226,id_2410,0.9999,id_5173,0.9999,id_7456,0.9999,False
id_1226,id_8482,0.9983,id_10442,0.9982,id_8423,0.9982,False
id_1226,id_5596,0.9994,id_7568,0.9994,id_2409,0.9994,False
id_1226,id_6350,0.9998,id_8418,0.9998,id_5750,0.9998,False
id_1226,id_8482,0.9997,id_1587,0.9997,id_414,0.9997,False
id_1226,id_5423,0.9999,id_5760,0.9999,id_2590,0.9999,False
id_1226,id_10313,0.9999,id_7456,0.9999,id_715,0.9999,False
id_1226,id_10345,0.9998,id_8610,0.9997,id_1381,0.9997,False
id_1226,id_5425,0.9999,id_10419,0.9999,id_2410,0.9999,False
id_1226,id_414,0.9998,id_9136,0.9998,id_7087,0.9998,False
id_1226,id_9647,0.9999,id_5018,0.9999,id_9823,0.9999,False
id_1226,id_7064,0.9999,id_8037,0.9999,id_2358,0.9999,False
id_1226,id_5552,0.9999,id_8629,0.9999,id_715,0.9999,False
id_1226,id_9873,0.9998,id_5611,0.9997,id_5128,0.9997,False
id_1226,id_5425,1.0000,id_2410,0.9999,id_9864,0.9999,False
id_1226,id_6894,0.9984,id_2409,0.9984,id_10023,0.9983,False
id_1226,id_2409,0.9987,id_10023,0.9986,id_891,0.9986,False
id_1226,id_9136,0.9999,id_6001,0.9999,id_2357,0.9999,False
id_1226,id_10419,1.0000,id_5425,0.9999,id_2410,0.9999,False
id_1226,id_10419,0.9999,id_2410,0.9999,id_5173,0.9999,False
id_1226,id_5134,0.9992,id_8482,0.9992,id_10023,0.9992,False
id_1226,id_10419,1.0000,id_5425,0.9999,id_2288,0.9999,False
id_1226,id_6938,0.9999,id_2410,0.9999,id_8297,0.9999,False
id_1226,id_3370,0.9995,id_5750,0.9995,id_1481,0.9995,False
id_1226,id_7087,0.9999,id_4373,0.9998,id_2164,0.9998,False
id_1226,id_2409,0.9993,id_4157,0.9993,id_9046,0.9993,False
id_1226,id_2410,0.9999,id_5173,0.9999,id_7456,0.9999,False
id_1226,id_7443,0.9998,id_2833,0.9998,id_5611,0.9998,False
id_1226,id_3736,0.9982,id_9530,0.9982,id_7834,0.9981,False
id_1226,id_8639,0.9995,id_4875,0.9995,id_9821,0.9995,False
id_1226,id_5425,1.0000,id_2410,0.9999,id_9864,0.9999,False
id_1226,id_10419,0.9999,id_5425,0.9999,id_2410,0.9999,False
id_1226,id_8975,0.9999,id_715,0.9999,id_8629,0.9999,False
id_1226,id_9647,0.9999,id_3754,0.9999,id_7888,0.9999,False
id_1226,id_9018,0.9970,id_3218,0.9970,id_2307,0.9969,False
id_1226,id_3736,0.9972,id_7149,0.9972,id_4853,0.9971,False
id_1226,id_5425,0.9999,id_9864,0.9999,id_8629,0.9999,False
id_1226,id_5134,0.9994,id_864,0.9994,id_10023,0.9993,False
id_1226,id_2410,0.9999,id_5425,0.9999,id_5173,0.9999,False
id_1226,id_5128,0.9999,id_4840,0.9999,id_7528,0.9998,False
id_1226,id_4019,0.9978,id_3218,0.9978,id_9018,0.9977,False
id_1226,id_10419,0.9999,id_2410,0.9999,id_5425,0.9999,False
id_1226,id_1587,0.9998,id_9218,0.9998,id_6523,0.9998,False
id_1226,id_6817,0.9999,id_2410,0.9999,id_8297,0.9999,False
id_1226,id_9864,1.0000,id_5425,1.0000,id_2410,0.9999,False
id_1226,id_7528,0.9999,id_6817,0.9999,id_3456,0.9999,False
id_1226,id_10419,1.0000,id_5425,0.9999,id_2288,0.9999,False
id_1226,id_652,0.9997,id_7385,0.9997,id_5596,0.9997,False
id_1226,id_6998,0.9998,id_5128,0.9998,id_9873,0.9998,False
id_1226,id_2410,1.0000,id_5425,0.9999,id_10419,0.9999,False
id_1226,id_9823,0.9999,id_6637,0.9999,id_1644,0.9999,False
id_1226,id_5128,0.9999,id_7528,0.9999,id_7806,0.9999,False
id_1226,id_2590,0.9998,id_7380,0.9998,id_2987,0.9998,False
id_1226,id_3660,0.9999,id_10313,0.9999,id_5425,0.9999,False
id_1226,id_10313,0.9998,id_3544,0.9998,id_2878,0.9998,False
id_1226,id_8629,0.9999,id_5552,0.9999,id_9864,0.9999,False
id_1226,id_9393,0.9989,id_6770,0.9989,id_6453,0.9988,False
id_1226,id_7806,0.9999,id_1644,0.9998,id_793,0.9998,False
id_1226,id_346,0.9994,id_6611,0.9994,id_6350,0.9994,False
id_1226,id_8418,0.9996,id_10532,0.9996,id_6731,0.9996,False
id_1226,id_715,0.9999,id_2410,0.9999,id_3544,0.9999,False
id_1226,id_10419,0.9999,id_9398,0.9999,id_2410,0.9999,False
id_1226,id_10419,1.0000,id_5425,0.9999,id_2410,0.9999,False
id_1226,id_4852,0.9999,id_1712,0.9999,id_7456,0.9999,False
id_1226,id_10419,1.0000,id_5425,0.9999,id_2410,0.9999,False
id_1226,id_6770,0.9998,id_7087,0.9998,id_414,0.9998,False
id_1226,id_414,0.9996,id_7367,0.9996,id_652,0.9996,False
id_1226,id_5134,0.9984,id_475,0.9984,id_5437,0.9984,False
id_1226,id_3926,0.9997,id_2645,0.9997,id_10203,0.9997,False
id_1226,id_10419,1.0000,id_2410,0.9999,id_5425,0.9999,False
id_1226,id_8975,0.9999,id_10313,0.9999,id_3456,0.9999,False
id_1226,id_10383,0.9994,id_6013,0.9994,id_2645,0.9994,False
id_1226,id_5892,0.9999,id_3593,0.9999,id_4910,0.9999,False
id_1226,id_9095,0.9999,id_3456,0.9999,id_8297,0.9999,False
id_1226,id_414,0.9999,id_7087,0.9998,id_9136,0.9998,False
id_1226,id_1897,0.9998,id_6363,0.9998,id_3519,0.9998,False
id_1226,id_9864,0.9999,id_5425,0.9999,id_2410,0.9999,False
id_1226,id_8152,0.9998,id_6998,0.9998,id_10131,0.9998,False
id_1226,id_10419,1.0000,id_5425,0.9999,id_2288,0.9999,False
id_1226,id_3563,0.9998,id_1752,0.9998,id_3497,0.9998,False
id_1226,id_8639,0.9998,id_10135,0.9998,id_6363,0.9998,False
id_1226,id_5552,0.9999,id_7806,0.9999,id_2424,0.9999,False
id_1226,id_5423,0.9998,id_3578,0.9998,id_1690,0.9998,False
id_1226,id_2409,0.9993,id_10023,0.9993,id_7568,0.9993,False
id_1226,id_4047,0.9997,id_3339,0.9997,id_6741,0.9997,False
id_1226,id_8418,0.9995,id_5596,0.9995,id_652,0.9995,False
id_1226,id_7166,0.9999,id_9869,0.9999,id_6523,0.9999,False
id_1226,id_10419,0.9999,id_5425,0.9999,id_2288,0.9999,False
id_1226,id_414,0.9998,id_9310,0.9998,id_7087,0.9998,False
id_1226,id_2775,0.9997,id_6363,0.9997,id_9753,0.9997,False
id_1226,id_8482,0.9988,id_1046,0.9987,id_753,0.9987,False
id_1226,id_5552,0.9999,id_715,0.9999,id_2288,0.9999,False
id_1226,id_6523,0.9999,id_7953,0.9999,id_3593,0.9999,False
id_1226,id_2410,0.9999,id_5425,0.9999,id_6566,0.9999,False
id_1226,id_652,0.9997,id_5596,0.9996,id_6568,0.9996,False
id_1226,id_10313,0.9999,id_7456,0.9999,id_3457,0.9999,False
id_1226,id_4852,0.9999,id_6817,0.9998,id_4233,0.9998,False
id_1226,id_4840,0.9998,id_793,0.9998,id_1003,0.9998,False
id_1226,id_6894,0.9983,id_10125,0.9978,id_904,0.9978,False
id_1226,id_5423,0.9999,id_2589,0.9999,id_7087,0.9999,False
id_1226,id_2410,0.9999,id_7456,0.9999,id_10313,0.9999,False
id_1226,id_10023,0.9996,id_5134,0.9995,id_7568,0.9995,False
id_1226,id_8423,0.9986,id_10419,0.9986,id_3095,0.9986,False
id_1226,id_9864,0.9999,id_5051,0.9999,id_7456,0.9999,False
id_1226,id_10419,1.0000,id_5425,0.9999,id_2288,0.9999,False
id_1226,id_10313,0.9999,id_7456,0.9999,id_5051,0.9999,False
id_1226,id_10419,1.0000,id_2410,0.9999,id_5173,0.9999,False
id_1226,id_7064,0.9999,id_9823,0.9999,id_7806,0.9999,False
id_1226,id_10313,0.9999,id_2410,0.9999,id_5425,0.9999,False
id_1226,id_5425,0.9999,id_10419,0.9999,id_2288,0.9999,False
id_1226,id_5011,0.9997,id_3537,0.9997,id_3311,0.9997,False
id_1226,id_2410,0.9999,id_5173,0.9999,id_5425,0.9999,False
id_1226,id_4852,0.9999,id_1712,0.9999,id_6817,0.9999,False
id_1226,id_6503,0.9990,id_9046,0.9990,id_5596,0.9990,False
id_1226,id_7528,0.9999,id_7952,0.9999,id_5128,0.9999,False
id_1226,id_5906,0.9999,id_793,0.9999,id_809,0.9999,False
id_1226,id_792,0.9995,id_8639,0.9995,id_6582,0.9995,False
id_1226,id_6770,0.9993,id_9096,0.9992,id_1350,0.9992,False
id_1226,id_2410,0.9999,id_5173,0.9999,id_10419,0.9999,False
id_1226,id_8417,0.9998,id_10239,0.9998,id_10135,0.9997,False
id_1226,id_2354,0.9996,id_9753,0.9996,id_10345,0.9996,False
id_1226,id_4852,0.9999,id_3544,0.9999,id_1712,0.9999,False
id_1226,id_2354,0.9997,id_6882,0.9997,id_4907,0.9997,False
id_1226,id_6998,0.9996,id_652,0.9996,id_4047,0.9995,False
id_1226,id_10419,1.0000,id_5425,0.9999,id_2288,0.9999,False
id_1226,id_5419,0.9999,id_3370,0.9999,id_9095,0.9999,False
id_1226,id_4922,0.9999,id_6882,0.9999,id_10498,0.9999,False
id_1226,id_4619,0.9999,id_7270,0.9999,id_10050,0.9999,False
id_1226,id_2410,0.9999,id_6938,0.9999,id_2288,0.9999,False
id_1227,id_8639,0.9995,id_10239,0.9995,id_8417,0.9995,False
id_1227,id_4170,0.9995,id_4875,0.9995,id_3926,0.9994,False
id_1227,id_8301,0.9987,id_5134,0.9986,id_520,0.9986,False
id_1227,id_9018,0.9970,id_856,0.9969,id_2307,0.9968,False
id_1227,id_9018,0.9965,id_8423,0.9964,id_420,0.9964,False
id_1227,id_2409,0.9987,id_8482,0.9985,id_3320,0.9984,False
id_1227,id_9470,0.9998,id_4247,0.9998,id_2354,0.9998,False
id_1227,id_10419,1.0000,id_5173,0.9999,id_2410,0.9999,False
id_1227,id_6779,0.9998,id_2101,0.9998,id_6314,0.9998,False
id_1227,id_9018,0.9965,id_420,0.9964,id_2058,0.9964,False
id_1227,id_4019,0.9964,id_9018,0.9963,id_856,0.9962,False
id_1227,id_9018,0.9966,id_856,0.9966,id_2307,0.9966,False
id_1227,id_9863,0.9997,id_2291,0.9996,id_9816,0.9996,False
id_1227,id_9508,0.9998,id_9136,0.9998,id_10483,0.9998,False
id_1227,id_7166,0.9999,id_8035,0.9999,id_4059,0.9999,False
id_1227,id_6350,0.9996,id_3129,0.9996,id_9508,0.9996,False
id_1227,id_8297,0.9999,id_2410,0.9999,id_7193,0.9999,False
id_1227,id_2409,0.9987,id_8482,0.9985,id_3320,0.9984,False
id_1227,id_10023,0.9994,id_7568,0.9994,id_5596,0.9994,False
id_1227,id_2058,0.9971,id_5689,0.9971,id_8423,0.9971,False
id_1227,id_2409,0.9990,id_10023,0.9989,id_7568,0.9988,False
id_1227,id_1724,0.9977,id_5548,0.9976,id_3218,0.9976,False
id_1227,id_10428,0.9999,id_5018,0.9999,id_7474,0.9999,False
id_1227,id_652,0.9998,id_414,0.9998,id_793,0.9998,False
id_1252,id_2354,0.9998,id_10345,0.9998,id_4907,0.9998,False
id_1252,id_4875,0.9995,id_9821,0.9995,id_2361,0.9995,False
id_1252,id_2410,0.9999,id_5425,0.9999,id_5173,0.9999,False
id_1252,id_9619,0.9997,id_8417,0.9997,id_6398,0.9997,False
id_1252,id_6938,0.9999,id_9218,0.9999,id_10442,0.9999,False
id_1252,id_6523,0.9998,id_3519,0.9998,id_6779,0.9998,False
id_1252,id_9018,0.9959,id_4019,0.9959,id_856,0.9959,False
id_1252,id_6620,0.9999,id_793,0.9999,id_4192,0.9999,False
id_1252,id_9018,0.9971,id_2307,0.9971,id_2701,0.9971,False
id_1252,id_7123,0.9994,id_9753,0.9994,id_7809,0.9994,False
id_1252,id_6001,0.9999,id_7953,0.9999,id_7092,0.9999,False
id_1252,id_7528,0.9999,id_6703,0.9999,id_9095,0.9999,False
id_1252,id_2410,0.9999,id_5425,0.9999,id_5173,0.9999,False
id_1252,id_10313,0.9999,id_10428,0.9998,id_10509,0.9998,False
id_1252,id_793,0.9998,id_4840,0.9998,id_6001,0.9998,False
id_1252,id_3963,0.9974,id_7834,0.9974,id_10383,0.9973,False
id_1252,id_10023,0.9996,id_7568,0.9996,id_5596,0.9996,False
id_1252,id_8297,0.9999,id_8425,0.9999,id_8825,0.9999,False
id_1252,id_9286,0.9992,id_6556,0.9991,id_10419,0.9991,False
id_1252,id_3593,0.9999,id_1003,0.9999,id_7763,0.9999,False
id_1252,id_10422,0.9999,id_715,0.9999,id_2936,0.9999,False
id_1252,id_8447,0.9998,id_8152,0.9998,id_4359,0.9998,False
id_1252,id_2410,0.9999,id_5425,0.9999,id_9864,0.9999,False
id_1252,id_3218,0.9972,id_2307,0.9970,id_9018,0.9969,False
id_1252,id_5765,0.9991,id_2930,0.9991,id_8159,0.9991,False
id_1255,id_8423,0.9983,id_10419,0.9983,id_6566,0.9983,False
id_1255,id_2576,0.9999,id_7953,0.9999,id_9647,0.9999,False
id_1255,id_5425,0.9999,id_2410,0.9999,id_10419,0.9999,False
id_1255,id_8297,0.9999,id_6938,0.9999,id_7193,0.9999,False
id_1255,id_2409,0.9983,id_6894,0.9981,id_5956,0.9980,False
id_1255,id_6744,0.9998,id_4922,0.9998,id_2936,0.9998,False
id_1255,id_4910,0.9999,id_7528,0.9999,id_3370,0.9999,False
id_1255,id_652,0.9998,id_414,0.9998,id_9716,0.9998,False
id_1255,id_10419,1.0000,id_5173,0.9999,id_2410,0.9999,False
id_1255,id_7952,0.9999,id_3593,0.9999,id_8297,0.9999,False
id_1255,id_864,0.9993,id_420,0.9992,id_5467,0.9992,False
id_1255,id_9398,0.9999,id_8297,0.9999,id_9286,0.9999,False
id_1255,id_9873,0.9998,id_1952,0.9998,id_7658,0.9998,False
id_1255,id_4019,0.9970,id_9018,0.9969,id_3218,0.9969,False
id_1255,id_5596,0.9992,id_2409,0.9992,id_10023,0.9992,False
id_1255,id_10181,0.9974,id_8482,0.9974,id_8902,0.9974,False
id_1255,id_793,0.9999,id_6089,0.9999,id_3593,0.9999,False
id_1255,id_10419,1.0000,id_5173,0.9999,id_2410,0.9999,False
id_1255,id_2775,0.9996,id_8639,0.9996,id_414,0.9996,False
id_1255,id_1952,0.9999,id_6123,0.9998,id_7658,0.9998,False
id_1255,id_6744,0.9998,id_4922,0.9998,id_10540,0.9998,False
id_1255,id_8677,0.9994,id_4975,0.9994,id_7478,0.9994,False
id_1255,id_3218,0.9978,id_2701,0.9977,id_2307,0.9977,False
id_1255,id_10434,0.9999,id_715,0.9999,id_10313,0.9999,False
id_1255,id_6998,0.9998,id_5962,0.9998,id_3537,0.9998,False
id_1255,id_9018,0.9970,id_4019,0.9969,id_3218,0.9969,False
id_1262,id_9753,0.9995,id_2775,0.9995,id_4875,0.9995,False
id_1262,id_9136,0.9998,id_4840,0.9998,id_9946,0.9998,False
id_1262,id_10514,0.9997,id_6363,0.9997,id_9753,0.9997,False
id_1262,id_10313,0.9999,id_5425,0.9999,id_2410,0.9999,False
id_1262,id_4956,0.9993,id_8417,0.9993,id_10135,0.9993,False
id_1262,id_6523,0.9999,id_9271,0.9999,id_5128,0.9999,False
id_1262,id_4659,0.9999,id_3544,0.9999,id_5750,0.9999,False
id_1262,id_3544,0.9999,id_8297,0.9999,id_7456,0.9999,False
id_1262,id_1724,0.9989,id_2741,0.9989,id_2383,0.9989,False
id_1262,id_3289,0.9998,id_9383,0.9998,id_3519,0.9998,False
id_1262,id_8425,0.9999,id_3456,0.9999,id_10422,0.9999,False
id_1262,id_5323,0.9998,id_216,0.9998,id_1952,0.9998,False
id_1262,id_1712,0.9999,id_4852,0.9999,id_3544,0.9999,False
id_1262,id_7456,0.9999,id_3457,0.9999,id_10313,0.9999,False
id_1268,id_7197,0.9997,id_6770,0.9997,id_2990,0.9997,False
id_1268,id_3593,0.9999,id_809,0.9999,id_6523,0.9999,False
id_1268,id_7528,0.9999,id_7952,0.9999,id_3456,0.9999,False
id_1268,id_10419,1.0000,id_2410,0.9999,id_5425,0.9999,False
id_1268,id_10023,0.9996,id_5134,0.9996,id_6568,0.9996,False
id_1268,id_8482,0.9997,id_4801,0.9997,id_652,0.9997,False
id_1268,id_2710,0.9999,id_9864,0.9999,id_2576,0.9999,False
id_1268,id_3593,0.9999,id_793,0.9999,id_5210,0.9999,False
id_1268,id_9018,0.9978,id_856,0.9977,id_4966,0.9977,False
id_1268,id_9018,0.9967,id_856,0.9967,id_4966,0.9967,False
id_1268,id_414,0.9997,id_470,0.9997,id_9716,0.9996,False
id_1268,id_6744,0.9999,id_10428,0.9999,id_5827,0.9999,False
id_1268,id_8297,0.9999,id_6938,0.9999,id_9398,0.9999,False
id_1268,id_8423,0.9961,id_9018,0.9959,id_420,0.9959,False
id_1268,id_3492,0.9999,id_9864,0.9999,id_10509,0.9999,False
id_1268,id_8482,0.9993,id_4878,0.9993,id_10532,0.9992,False
id_1268,id_10532,0.9998,id_4910,0.9998,id_10356,0.9998,False
id_1268,id_4875,0.9997,id_10079,0.9997,id_9821,0.9997,False
id_1268,id_9291,0.9999,id_5128,0.9999,id_6523,0.9999,False
id_1268,id_2409,0.9991,id_6894,0.9991,id_7568,0.9991,False
id_1268,id_5425,0.9999,id_2410,0.9999,id_10419,0.9999,False
id_1268,id_8610,0.9998,id_9427,0.9998,id_5426,0.9998,False
id_1268,id_5765,0.9990,id_5134,0.9990,id_9286,0.9990,False
id_1268,id_3257,0.9997,id_6582,0.9997,id_2775,0.9997,False
id_1268,id_2936,0.9999,id_3750,0.9999,id_7567,0.9999,False
id_1268,id_2410,0.9999,id_10313,0.9999,id_715,0.9999,False
id_1268,id_4075,0.9998,id_9716,0.9998,id_8610,0.9998,False
id_1268,id_10313,0.9999,id_5552,0.9999,id_2878,0.9999,False
id_1268,id_6350,0.9994,id_7446,0.9994,id_5596,0.9994,False
id_1268,id_7763,0.9997,id_6001,0.9997,id_6938,0.9997,False
id_1268,id_4821,0.9996,id_7197,0.9996,id_10532,0.9996,False
id_1268,id_2357,0.9998,id_7658,0.9998,id_2833,0.9998,False
id_1268,id_1481,0.9997,id_2589,0.9997,id_3129,0.9997,False
id_1268,id_2354,0.9997,id_10345,0.9997,id_4907,0.9997,False
id_1268,id_2246,0.9994,id_2489,0.9994,id_9188,0.9994,False
id_1268,id_7952,0.9999,id_8297,0.9999,id_3456,0.9999,False
id_1268,id_8423,0.9967,id_3736,0.9967,id_2058,0.9967,False
id_1271,id_5425,0.9999,id_2410,0.9999,id_10419,0.9999,False
id_1271,id_9864,0.9999,id_5425,0.9999,id_3457,0.9999,False
id_1271,id_6817,0.9999,id_3456,0.9999,id_10422,0.9999,False
id_1271,id_3251,0.9999,id_6523,0.9999,id_6001,0.9999,False
id_1271,id_2410,0.9999,id_7456,0.9999,id_5425,0.9999,False
id_1271,id_10419,1.0000,id_5173,0.9999,id_2410,0.9999,False
